time,depth,lat,lon,dive,climb,profile_num
2025-03-20 00:52:51.201999872,0.011308516375720501,32.70160810832072,-117.48151446934227,0.0,0.0,0.0
2025-03-20 00:54:59.806999808,0.05000000074505806,32.70124316618274,-117.48144494336381,0.0,0.0,0.0
2025-03-20 00:58:13.282000128,0.011308516375720501,32.70069414258189,-117.48134034759622,0.0,0.0,0.0
2025-03-20 00:59:50.004000000,0.05000000074505806,32.70041967476631,-117.48128805809208,0.0,0.0,0.0
2025-03-20 01:02:31.137000192,0.05000000074505806,32.69996242799083,-117.48120094694168,0.0,0.0,0.0
2025-03-20 01:03:01.036000000,4.851353645324707,32.69987758366164,-117.48118478305051,0.0,0.0,0.0
2025-03-20 01:04:40.124999936,0.011308516375720501,32.69960001236309,-117.48115348068237,0.0,0.0,0.0
2025-03-20 01:05:12.154000128,0.07915961742401123,32.69951158188218,-117.48115131326861,0.0,0.0,0.0
2025-03-20 01:05:44.178999808,0.03392554819583893,32.699423162445584,-117.48114914612556,0.0,0.0,0.0
2025-03-20 01:06:16.208000000,0.011308516375720501,32.6993674364229,-117.48118846258,0.0,0.0,0.0
2025-03-20 01:06:48.332999936,0.10177665203809738,32.69933122519132,-117.48125286221735,0.0,0.0,0.0
2025-03-20 01:07:20.362999808,10.234207153320312,32.699295121043576,-117.48131707141215,1.0,0.0,4.0
2025-03-20 01:07:52.384999936,19.258403778076172,32.69925902591329,-117.48138126456988,1.0,0.0,4.0
2025-03-20 01:08:24.415000064,28.16951560974121,32.69924971014671,-117.48152880757213,1.0,0.0,4.0
2025-03-20 01:08:56.444000000,37.894840240478516,32.69924422392109,-117.48168825807277,1.0,0.0,4.0
2025-03-20 01:09:28.466000128,45.20014190673828,32.6992387388945,-117.48184767372533,1.0,0.0,4.0
2025-03-20 01:10:00.588000000,53.7493782043457,32.6992331263331,-117.48200775613864,1.0,0.0,4.0
2025-03-20 01:10:32.616000000,63.13544845581055,32.69922675670064,-117.48216855360317,1.0,0.0,4.0
2025-03-20 01:11:04.640000000,71.88823699951172,32.69922038786363,-117.48232933098704,1.0,0.0,4.0
2025-03-20 01:11:36.667000064,79.75896453857422,32.699214018430034,-117.4824901234314,1.0,0.0,4.0
2025-03-20 01:12:08.698999808,87.9011001586914,32.69921460875133,-117.48264864599915,1.0,0.0,4.0
2025-03-20 01:12:40.720000000,96.13369750976562,32.69922679304585,-117.48280329149831,1.0,0.0,4.0
2025-03-20 01:13:13.051000064,104.3210678100586,32.69923909529829,-117.48295943414297,1.0,0.0,4.0
2025-03-20 01:13:45.079000064,112.21440887451172,32.69925128225627,-117.48311411344736,1.0,0.0,4.0
2025-03-20 01:14:17.112999936,120.44700622558594,32.69925950280995,-117.48327075834337,1.0,0.0,4.0
2025-03-20 01:14:49.132000000,128.4534454345703,32.69926534028861,-117.48342849088988,1.0,0.0,4.0
2025-03-20 01:15:21.160999936,136.82174682617188,32.69927117959039,-117.48358627269852,1.0,0.0,4.0
2025-03-20 01:15:53.187000064,144.78294372558594,32.69927701834523,-117.4837440397284,1.0,0.0,4.0
2025-03-20 01:16:25.301000192,153.19647216796875,32.69928673082921,-117.48390453872302,1.0,0.0,4.0
2025-03-20 01:16:57.324000000,161.22552490234375,32.69929696403722,-117.48406490956907,1.0,0.0,4.0
2025-03-20 01:17:29.348999936,169.39027404785156,32.69930719788445,-117.48422529043276,1.0,0.0,4.0
2025-03-20 01:18:01.377000192,177.55502319335938,32.69931692961347,-117.48438594220325,1.0,0.0,4.0
2025-03-20 01:18:33.400000000,186.05902099609375,32.69932313933731,-117.48454835953704,1.0,0.0,4.0
2025-03-20 01:19:05.430000128,194.4047088623047,32.699329350418544,-117.48471081237396,1.0,0.0,4.0
2025-03-20 01:19:37.456999936,202.95394897460938,32.69933556091804,-117.48487324999508,1.0,0.0,4.0
2025-03-20 01:20:09.756999936,211.34486389160156,32.69934506583136,-117.48503554105874,1.0,0.0,4.0
2025-03-20 01:20:41.779000064,219.44175720214844,32.69935991587724,-117.48519387177512,1.0,0.0,4.0
2025-03-20 01:21:13.876000000,227.49342346191406,32.699374800703914,-117.48535257332324,1.0,0.0,4.0
2025-03-20 01:21:45.904999936,235.74864196777344,32.699389653996,-117.48551093865053,1.0,0.0,4.0
2025-03-20 01:22:17.938999808,244.02647399902344,32.699395305621806,-117.48567207634912,1.0,0.0,4.0
2025-03-20 01:22:49.961999872,252.2816925048828,32.69939543609894,-117.48583480635547,1.0,0.0,4.0
2025-03-20 01:23:22.082000128,260.5821533203125,32.69939556697129,-117.48599802928348,1.0,0.0,4.0
2025-03-20 01:23:54.107000064,268.5659484863281,32.69939569745657,-117.48616076945362,1.0,0.0,4.0
2025-03-20 01:24:26.139000064,276.4366760253906,32.699400051389844,-117.48631756489843,1.0,0.0,4.0
2025-03-20 01:24:58.165999872,284.4205017089844,32.69940500823934,-117.48647348118682,1.0,0.0,4.0
2025-03-20 01:25:30.192000000,292.3364562988281,32.69940996493408,-117.48662939260728,1.0,0.0,4.0
2025-03-20 01:26:02.224000000,300.2071838378906,32.69941460598315,-117.48678562847836,1.0,0.0,4.0
2025-03-20 01:26:34.322000128,307.94219970703125,32.69941703727586,-117.48694425602574,1.0,0.0,4.0
2025-03-20 01:27:06.346999808,315.7450866699219,32.69941946303909,-117.48710252280792,1.0,0.0,4.0
2025-03-20 01:27:38.371000064,323.4801025390625,32.699421888726604,-117.48726078464965,1.0,0.0,4.0
2025-03-20 01:28:10.397000192,331.3282165527344,32.699427107002606,-117.48741705349478,1.0,0.0,4.0
2025-03-20 01:28:42.420999936,338.9501647949219,32.699436976709286,-117.48756997610087,1.0,0.0,4.0
2025-03-20 01:29:14.452000000,346.6625671386719,32.69944684857334,-117.48772293213356,1.0,0.0,4.0
2025-03-20 01:29:46.566999808,354.5332946777344,32.699456746325986,-117.4878762892878,1.0,0.0,4.0
2025-03-20 01:30:18.596000000,362.29095458984375,32.699464699868436,-117.4880310412968,1.0,0.0,4.0
2025-03-20 01:30:50.620999936,369.9128723144531,32.69947150253193,-117.48818685660088,1.0,0.0,4.0
2025-03-20 01:31:22.648999936,377.5348205566406,32.69947830583262,-117.48834268650019,1.0,0.0,4.0
2025-03-20 01:31:54.677999872,385.0436706542969,32.69948510934577,-117.48849852126574,1.0,0.0,4.0
2025-03-20 01:32:26.708000000,392.4620666503906,32.699474141505334,-117.48855625612977,0.0,0.0,0.0
2025-03-20 01:32:59.003000064,393.7964782714844,32.69946052147844,-117.48860032866699,0.0,0.0,0.0
2025-03-20 01:33:31.026000128,393.8869323730469,32.69944701616429,-117.48864403000951,0.0,0.0,0.0
2025-03-20 01:34:03.051000064,392.93701171875,32.69943183419213,-117.4886828692362,0.0,0.0,0.0
2025-03-20 01:34:35.078000128,392.9143981933594,32.699404929460044,-117.48868768277757,0.0,0.0,0.0
2025-03-20 01:35:07.101999872,393.5250549316406,32.699378027248166,-117.48869249586804,0.0,0.0,0.0
2025-03-20 01:35:39.127000064,392.5299072265625,32.699351124196085,-117.48869730910882,0.0,0.0,0.0
2025-03-20 01:36:11.157000192,393.5929260253906,32.699325144127094,-117.48870260252696,0.0,0.0,0.0
2025-03-20 01:36:43.249999872,392.93701171875,32.69930066073565,-117.48870870667827,0.0,0.0,0.0
2025-03-20 01:37:15.275000064,393.20843505859375,32.69927622922053,-117.4887147978959,0.0,0.0,0.0
2025-03-20 01:37:47.296999936,393.05010986328125,32.69925179999428,-117.48872088854286,0.0,0.0,0.0
2025-03-20 01:38:19.420999936,392.89178466796875,32.699229365048026,-117.48873136071487,0.0,0.0,0.0
2025-03-20 01:38:51.440999936,393.4798278808594,32.699208236133174,-117.4887443955061,0.0,0.0,0.0
2025-03-20 01:39:23.466000128,392.6656188964844,32.69918710391891,-117.48875743233279,0.0,0.0,0.0
2025-03-20 01:39:55.562000128,393.6833801269531,32.699165924854235,-117.4887704980623,0.0,0.0,0.0
2025-03-20 01:40:27.585999872,392.9822692871094,32.69913950785965,-117.48877019543859,0.0,0.0,0.0
2025-03-20 01:40:59.611000064,393.1179504394531,32.69911233495352,-117.48876798716829,0.0,0.0,0.0
2025-03-20 01:41:31.635000064,393.0727233886719,32.69908516289602,-117.48876577896695,0.0,0.0,0.0
2025-03-20 01:42:03.660999936,392.9143981933594,32.69905834426163,-117.4887640946261,0.0,0.0,0.0
2025-03-20 01:42:35.684000000,393.50244140625,32.699034011797735,-117.48876607521089,0.0,0.0,0.0
2025-03-20 01:43:07.708000000,392.73345947265625,32.69900967857406,-117.48876805585752,0.0,0.0,0.0
2025-03-20 01:43:40.359000064,392.7560729980469,32.69898486892851,-117.48877007528337,0.0,0.0,0.0
2025-03-20 01:44:12.385999872,393.4798278808594,32.69896181186953,-117.48876987683448,0.0,0.0,0.0
2025-03-20 01:44:44.407000064,393.6607666015625,32.69894088893918,-117.48876604787499,0.0,0.0,0.0
2025-03-20 01:45:16.433000192,393.5929260253906,32.69891996274185,-117.48876221831763,0.0,0.0,0.0
2025-03-20 01:45:48.480000000,393.3441162109375,32.6988990228229,-117.48875838624917,0.0,0.0,0.0
2025-03-20 01:46:20.512000000,393.5250549316406,32.69888902448505,-117.48878843752986,0.0,0.0,0.0
2025-03-20 01:46:52.605999872,391.4895324707031,32.69888557768287,-117.48883891254451,0.0,0.0,0.0
2025-03-20 01:47:24.636000000,387.28277587890625,32.698882137754104,-117.48888928690495,0.0,1.0,5.0
2025-03-20 01:47:56.661999872,380.88214111328125,32.69887869825491,-117.48893965497459,0.0,1.0,5.0
2025-03-20 01:48:28.688999936,372.6495361328125,32.698883611011034,-117.48909094166756,0.0,1.0,5.0
2025-03-20 01:49:00.713999872,362.2004699707031,32.69888971713411,-117.48925664142337,0.0,1.0,5.0
2025-03-20 01:49:32.740000000,352.2716064453125,32.698895823447835,-117.48942234635288,0.0,1.0,5.0
2025-03-20 01:50:04.852000000,341.1892395019531,32.698901944669835,-117.48959161355467,0.0,1.0,5.0
2025-03-20 01:50:36.874000128,331.37347412109375,32.69890803830573,-117.48978224087712,0.0,1.0,5.0
2025-03-20 01:51:08.900999936,321.6255187988281,32.69891413289307,-117.4899728979639,0.0,1.0,5.0
2025-03-20 01:51:40.928999936,311.58355712890625,32.6989202276707,-117.49016356100326,0.0,1.0,5.0
2025-03-20 01:52:12.960999936,301.8582458496094,32.69892834699718,-117.49035069716659,0.0,1.0,5.0
2025-03-20 01:52:44.987000064,292.3364562988281,32.698939836252165,-117.49053188314579,0.0,1.0,5.0
2025-03-20 01:53:17.092000000,282.9730224609375,32.69895135384823,-117.4907135160647,0.0,1.0,5.0
2025-03-20 01:53:49.112000000,273.65478515625,32.69896284095072,-117.49089466809886,0.0,1.0,5.0
2025-03-20 01:54:21.141999872,264.4722900390625,32.69897560867813,-117.49107537683535,0.0,1.0,5.0
2025-03-20 01:54:53.170000128,255.0409698486328,32.69898914175747,-117.49125577439428,0.0,1.0,5.0
2025-03-20 01:55:25.287000064,245.9036865234375,32.699002712442685,-117.49143667324387,0.0,1.0,5.0
2025-03-20 01:55:57.305999872,236.9473419189453,32.69901624171914,-117.49161702011,0.0,1.0,5.0
2025-03-20 01:56:29.411000064,227.9683837890625,32.69903040140205,-117.49179758203381,0.0,1.0,5.0
2025-03-20 01:57:01.433000192,218.89895629882812,32.69904460897827,-117.49197763884686,0.0,1.0,5.0
2025-03-20 01:57:33.457999872,209.82952880859375,32.69905881788544,-117.49215771252743,0.0,1.0,5.0
2025-03-20 01:58:05.488000000,200.71485900878906,32.6990736642895,-117.49233772230657,0.0,1.0,5.0
2025-03-20 01:58:37.512000000,191.6680450439453,32.699092952442825,-117.49251705460081,0.0,1.0,5.0
2025-03-20 01:59:09.539000064,182.6890869140625,32.69911224240293,-117.49269640369363,0.0,1.0,5.0
2025-03-20 01:59:41.563000064,173.93629455566406,32.699131530556116,-117.49287573598652,0.0,1.0,5.0
2025-03-20 02:00:13.680000000,165.1156463623047,32.69914786229044,-117.49305408496961,0.0,1.0,5.0
2025-03-20 02:00:45.704999936,156.317626953125,32.699159118308884,-117.49322941212502,0.0,1.0,5.0
2025-03-20 02:01:17.736999936,147.90408325195312,32.699170376787734,-117.49340477760445,0.0,1.0,5.0
2025-03-20 02:01:49.759000064,139.3322296142578,32.69918163175183,-117.49358008833696,0.0,1.0,5.0
2025-03-20 02:02:21.792000000,130.6472930908203,32.69919510067597,-117.4937569636466,0.0,1.0,5.0
2025-03-20 02:02:53.812999936,122.05281829833984,32.69920988969471,-117.4939346746859,0.0,1.0,5.0
2025-03-20 02:03:25.928999936,113.11908721923828,32.69922472258956,-117.49411291295901,0.0,1.0,5.0
2025-03-20 02:03:57.956000000,104.6150894165039,32.69923951437955,-117.49429065729883,0.0,1.0,5.0
2025-03-20 02:04:29.988000000,95.63612365722656,32.699258467852545,-117.49447058770144,0.0,1.0,5.0
2025-03-20 02:05:02.015000064,87.56184387207031,32.69927801264033,-117.49465079839071,0.0,1.0,5.0
2025-03-20 02:05:34.040999936,78.60549926757812,32.6992975568176,-117.49483100345087,0.0,1.0,5.0
2025-03-20 02:06:06.068000000,69.96578979492188,32.69931479788163,-117.49500880599926,0.0,1.0,5.0
2025-03-20 02:06:38.165999872,61.80104446411133,32.699315922845905,-117.49517011619099,0.0,1.0,5.0
2025-03-20 02:07:10.194999808,54.22433853149414,32.69931704539189,-117.49533107962073,0.0,1.0,5.0
2025-03-20 02:07:43.875000064,45.923885345458984,32.699318225801804,-117.49550034023821,0.0,1.0,5.0
2025-03-20 02:08:15.903000064,38.14362716674805,32.69932500306911,-117.49565422651592,0.0,1.0,5.0
2025-03-20 02:08:47.928999936,29.39083480834961,32.69934120078056,-117.49579632096507,0.0,1.0,5.0
2025-03-20 02:09:19.956999936,20.909446716308594,32.69935739950371,-117.49593842428938,0.0,1.0,5.0
2025-03-20 02:09:52.083000064,11.907867431640625,32.69937364779199,-117.49608096242382,0.0,1.0,5.0
2025-03-20 02:10:24.111000064,3.516948699951172,32.700263781657746,-117.49579681897943,0.0,1.0,5.0
2025-03-20 02:13:04.239000064,2.7711684703826904,32.7045332434355,-117.49407124422328,0.0,0.0,0.0
2025-03-20 02:19:11.801000192,2.5901942253112793,32.70361447269224,-117.49383400295157,0.0,0.0,0.0
2025-03-20 02:20:53.417999872,4.1737189292907715,32.703360467309516,-117.4937684147072,0.0,0.0,0.0
2025-03-20 02:24:08.627000064,0.5316119194030762,32.70298834528968,-117.49377427298263,0.0,0.0,0.0
2025-03-20 02:24:41.658999808,10.372087478637695,32.70298225569324,-117.49386815657816,0.0,0.0,0.0
2025-03-20 02:25:13.680999936,19.511289596557617,32.702976352294755,-117.49395916955099,1.0,0.0,6.0
2025-03-20 02:25:45.712000000,28.107566833496094,32.70299086010822,-117.49406935127308,1.0,0.0,6.0
2025-03-20 02:26:17.733999872,38.28736877441406,32.70303936498038,-117.49421138826729,1.0,0.0,6.0
2025-03-20 02:26:49.759000064,46.90626907348633,32.703087874396765,-117.4943534385684,1.0,0.0,6.0
2025-03-20 02:27:21.787000064,55.525169372558594,32.70313638835704,-117.49449550217537,1.0,0.0,6.0
2025-03-20 02:27:53.891000064,64.6869888305664,32.70318341468617,-117.49464012378367,1.0,0.0,6.0
2025-03-20 02:28:25.913000192,73.01181030273438,32.703229354931864,-117.49478571451947,1.0,0.0,6.0
2025-03-20 02:28:57.936999936,80.88418579101562,32.703275298046634,-117.49493131434777,1.0,0.0,6.0
2025-03-20 02:29:29.967000064,88.55297088623047,32.70332124976935,-117.49507694145576,1.0,0.0,6.0
2025-03-20 02:30:01.993999872,96.42535400390625,32.70337649543623,-117.49521495818519,1.0,0.0,6.0
2025-03-20 02:30:34.016999936,104.25249481201172,32.70343306335396,-117.49535187175121,1.0,0.0,6.0
2025-03-20 02:31:06.111000064,111.76292419433594,32.703489756691795,-117.49548908887644,1.0,0.0,6.0
2025-03-20 02:31:38.141999872,119.63530731201172,32.70354589011764,-117.49562719265651,1.0,0.0,6.0
2025-03-20 02:32:10.165999872,127.73390197753906,32.703598874396185,-117.49577334935135,1.0,0.0,6.0
2025-03-20 02:32:42.191000064,136.0134735107422,32.703651860329515,-117.49591951061092,1.0,0.0,6.0
2025-03-20 02:33:14.213999872,144.1346893310547,32.70370484295366,-117.49606566274211,1.0,0.0,6.0
2025-03-20 02:33:46.244999936,152.30116271972656,32.70375690360304,-117.49621207690551,1.0,0.0,6.0
2025-03-20 02:34:18.351000064,160.42237854003906,32.70380752431191,-117.49635921052537,1.0,0.0,6.0
2025-03-20 02:34:50.375000064,168.29476928710938,32.70385801573307,-117.49650596835896,1.0,0.0,6.0
2025-03-20 02:35:22.401999872,176.21238708496094,32.703908511884286,-117.49665273994087,1.0,0.0,6.0
2025-03-20 02:35:54.430000128,184.10739135742188,32.70395813879552,-117.4967981293254,1.0,0.0,6.0
2025-03-20 02:36:26.454999808,191.66307067871094,32.704007238721076,-117.49694267326605,1.0,0.0,6.0
2025-03-20 02:36:58.486000128,199.37709045410156,32.704056347846105,-117.49708724428879,1.0,0.0,6.0
2025-03-20 02:37:30.582000128,207.2720947265625,32.70410555662723,-117.4972321086864,1.0,0.0,6.0
2025-03-20 02:38:02.604000000,215.16709899902344,32.70415669159879,-117.49737916901826,1.0,0.0,6.0
2025-03-20 02:38:34.716999936,223.1073455810547,32.704208264028615,-117.497527009633,1.0,0.0,6.0
2025-03-20 02:39:06.740000000,230.8666229248047,32.70425969192152,-117.49767443590956,1.0,0.0,6.0
2025-03-20 02:39:38.770999808,238.51278686523438,32.70431138764835,-117.49782130315596,1.0,0.0,6.0
2025-03-20 02:40:10.796999936,246.2494354248047,32.704364858340995,-117.49796398082677,1.0,0.0,6.0
2025-03-20 02:40:42.822000128,253.66937255859375,32.70441832736416,-117.49810665404284,1.0,0.0,6.0
2025-03-20 02:41:14.914000128,261.2024230957031,32.70447190825055,-117.49824962574738,1.0,0.0,6.0
2025-03-20 02:41:46.947000064,268.75811767578125,32.70452676494259,-117.49839010437948,1.0,0.0,6.0
2025-03-20 02:42:18.964999936,277.5805969238281,32.704583884899215,-117.49852680273425,1.0,0.0,6.0
2025-03-20 02:42:50.990000128,286.28997802734375,32.70464101734418,-117.49866353097586,1.0,0.0,6.0
2025-03-20 02:43:23.019000064,294.3207092285156,32.70469815692503,-117.49880027629494,1.0,0.0,6.0
2025-03-20 02:43:55.046000128,302.10260009765625,32.704751180757974,-117.49893965291193,1.0,0.0,6.0
2025-03-20 02:44:27.156000000,309.9523620605469,32.704801868674096,-117.49908097850108,1.0,0.0,6.0
2025-03-20 02:44:59.184000000,317.8699951171875,32.70485242714774,-117.499221943185,1.0,0.0,6.0
2025-03-20 02:45:31.211000064,325.51617431640625,32.704902984042555,-117.49936290346692,1.0,0.0,6.0
2025-03-20 02:46:03.240000000,333.36590576171875,32.70495218522199,-117.49950167848668,1.0,0.0,6.0
2025-03-20 02:46:35.262000128,341.19305419921875,32.70500118137922,-117.49964010950572,1.0,0.0,6.0
2025-03-20 02:47:07.290999808,348.8392333984375,32.70505018824658,-117.49977857078458,1.0,0.0,6.0
2025-03-20 02:47:39.388000000,356.57586669921875,32.70509909028796,-117.49991721410262,1.0,0.0,6.0
2025-03-20 02:48:11.413000192,364.33514404296875,32.705146421260544,-117.50005476332531,1.0,0.0,6.0
2025-03-20 02:48:43.436000000,371.7550964355469,32.705193749277115,-117.50019230395749,1.0,0.0,6.0
2025-03-20 02:49:15.464000000,379.08453369140625,32.70524108468319,-117.50032986606442,1.0,0.0,6.0
2025-03-20 02:49:47.494999808,386.05206298828125,32.70528864002894,-117.50046639760089,1.0,0.0,6.0
2025-03-20 02:50:19.516000000,393.4493713378906,32.70533653952689,-117.50060114828196,1.0,0.0,6.0
2025-03-20 02:50:51.624000000,400.5978698730469,32.70538456916604,-117.50073626507574,1.0,0.0,6.0
2025-03-20 02:51:23.648999936,408.0404357910156,32.70543247464707,-117.50087103258839,1.0,0.0,6.0
2025-03-20 02:51:55.676999936,415.4151306152344,32.70547969153698,-117.5010066833795,1.0,0.0,6.0
2025-03-20 02:52:27.707000064,422.6993408203125,32.70552649558479,-117.50114286496066,1.0,0.0,6.0
2025-03-20 02:52:59.730000128,430.07403564453125,32.70557328940386,-117.50127901678012,1.0,0.0,6.0
2025-03-20 02:53:31.760000000,437.4939880371094,32.70562009345167,-117.50141519836127,1.0,0.0,6.0
2025-03-20 02:54:03.856000000,445.34375,32.70567410725908,-117.50155741487939,1.0,0.0,6.0
2025-03-20 02:54:35.877000192,453.10302734375,32.70572900693175,-117.50170011779953,1.0,0.0,6.0
2025-03-20 02:55:07.907000064,461.0885009765625,32.70578392203451,-117.50184286082778,1.0,0.0,6.0
