time,depth,lon,lat,pressure,conductivity,temperature,salinity,dive,climb,profile_num
2025-03-19 23:46:40.540999936,41.89476776123047,-117.49407768621752,32.73976590677054,4.320032012527463,3.790599476766033,11.406155464100266,33.49436898909004,1.0,0.0,1.0
2025-03-19 23:46:44.543000064,42.9174919128418,-117.49407760722934,32.73978141257216,4.421159879531842,3.8008875562309186,11.491600037956232,33.51800033644663,1.0,0.0,1.0
2025-03-19 23:46:48.545000192,43.98567199707031,-117.49407559356308,32.739797526937146,4.52197217047501,3.811131277841298,11.567810103311558,33.549420941846726,1.0,0.0,1.0
2025-03-19 23:46:52.548000000,45.076576232910156,-117.4940728694697,32.7398137812643,4.620975153827658,3.8103262361908037,11.532669610481207,33.573350080356036,1.0,0.0,1.0
2025-03-19 23:46:56.553999872,46.05384826660156,-117.49407102630617,32.7398280054577,4.72127504286766,3.80610287094305,11.450145734881971,33.60678442342026,1.0,0.0,1.0
2025-03-19 23:47:00.556000000,46.91748046875,-117.4940699159812,32.7398407640159,4.82532513694764,3.803025656349405,11.414364154637497,33.60901417652244,1.0,0.0,1.0
2025-03-19 23:47:04.559000064,47.985660552978516,-117.49406843779622,32.73985709296187,4.933463934646625,3.7978479954895192,11.350888494039737,33.61576277874744,1.0,0.0,1.0
2025-03-19 23:47:08.562000128,49.09929275512695,-117.49406679288316,32.73987445277008,5.03641410878754,3.7872461849021875,11.161910641841132,33.68357916164661,1.0,0.0,1.0
2025-03-19 23:47:12.564000000,50.1901969909668,-117.49406384353819,32.739890852320144,5.141407128398896,3.7854064285797904,11.132029641185,33.69267712161077,1.0,0.0,1.0
2025-03-19 23:47:16.565999872,51.25837707519531,-117.49406027669693,32.73990646855635,5.243574882078178,3.7842631351767864,11.12320856460974,33.68938108968767,1.0,0.0,1.0
2025-03-19 23:47:20.568999936,52.303829193115234,-117.49405567014513,32.73992152783543,5.3514881476517075,3.7832462625206063,11.112407452971638,33.68914973538688,1.0,0.0,1.0
2025-03-19 23:47:24.571000064,53.30382537841797,-117.49405046283437,32.73993535397009,5.455647807361515,3.7822674740723983,11.100203158581053,33.690583566543395,1.0,0.0,1.0
2025-03-19 23:47:28.576999936,54.372005462646484,-117.49404402658917,32.73994981782294,5.562712113273619,3.7806835169786837,11.075220602053832,33.69773077795594,1.0,0.0,1.0
2025-03-19 23:47:32.581000192,55.46290969848633,-117.49403695427527,32.739964626440425,5.6708659383621125,3.7785324838696397,11.060935614514165,33.689430614072144,1.0,0.0,1.0
2025-03-19 23:47:36.583000064,56.531089782714844,-117.49402964326804,32.73997919981199,5.777999821662888,3.775186100000383,10.996347999050158,33.71543520471093,1.0,0.0,1.0
2025-03-19 23:47:40.584999936,57.69017791748047,-117.49402212122975,32.73999594452971,5.8840502285480625,3.770874778696225,10.9214099392982,33.74140829288708,1.0,0.0,1.0
2025-03-19 23:47:44.588999936,58.78108215332031,-117.49401782472962,32.740012591648615,5.989183783546423,3.7697387785470937,10.898941163447944,33.75073648832268,1.0,0.0,1.0
2025-03-19 23:47:48.592000000,59.84926223754883,-117.49401621925047,32.740030616228,6.090194082027438,3.769132474891194,10.87675526854514,33.765097623505504,1.0,0.0,1.0
2025-03-19 23:47:52.594000128,60.69017028808594,-117.49401703950046,32.740044607470644,6.188246134094243,3.7708654850501944,10.880079174566617,33.77928043562581,1.0,0.0,1.0
2025-03-19 23:47:56.600000000,61.712894439697266,-117.49401911797707,32.7400612558131,6.289355964607239,3.7723241896616173,10.890435668939972,33.784234114343256,1.0,0.0,1.0
2025-03-19 23:48:00.602999808,62.75834274291992,-117.49402212577206,32.7400780864055,6.388499937534334,3.7791106510824193,10.911251983879083,33.83266466813584,1.0,0.0,1.0
2025-03-19 23:48:04.604999936,63.84925079345703,-117.49402530336845,32.74009552562509,6.4885498532771635,3.7818088966113805,10.922485254377762,33.84914998813512,1.0,0.0,1.0
2025-03-19 23:48:08.608000000,64.78106689453125,-117.49402794615649,32.740110127750405,6.590610083236697,3.783496655255135,10.929605770057606,33.85935287796608,1.0,0.0,1.0
2025-03-19 23:48:12.609999872,65.78106689453125,-117.49402880709559,32.74012552975771,6.694662171066284,3.7839757332765203,10.908070188584134,33.88399695307011,1.0,0.0,1.0
2025-03-19 23:48:16.612999936,66.75833129882812,-117.49402873180934,32.7401402147263,6.795780005664824,3.783881795404625,10.899938430749899,33.89053915420232,1.0,0.0,1.0
2025-03-19 23:48:20.616000000,67.87196350097656,-117.4940278058008,32.74015708200848,6.905804135700237,3.783403558477403,10.892623858348088,33.892487879984294,1.0,0.0,1.0
2025-03-19 23:48:24.618000128,68.96287536621094,-117.49402620665245,32.74017362522277,7.011875086545956,3.7845460022475095,10.892394790773324,33.90405480004161,1.0,0.0,1.0
2025-03-19 23:48:28.620999936,70.07650756835938,-117.4940244657169,32.74019076634492,7.120947816802982,3.785228621577062,10.899289223470987,33.90443559188208,1.0,0.0,1.0
2025-03-19 23:48:32.624999936,71.235595703125,-117.4940215959009,32.740208485992056,7.227058238832456,3.7885504932770004,10.934818679811087,33.904638488406704,1.0,0.0,1.0
2025-03-19 23:48:36.628999936,72.32649993896484,-117.49401814490317,32.7402247639395,7.33715589441681,3.777869753766254,10.806489220800813,33.91681878848516,1.0,0.0,1.0
2025-03-19 23:48:40.631000064,73.48558807373047,-117.49401384399401,32.740241814355066,7.443247845079441,3.7703367002146706,10.723397848303193,33.91847729707014,1.0,0.0,1.0
2025-03-19 23:48:44.634000128,74.57649230957031,-117.49401001574182,32.740258122974964,7.554285905136112,3.766524650354768,10.68657446301495,33.914418871178555,1.0,0.0,1.0
2025-03-19 23:48:48.637000192,75.5992202758789,-117.49400732444632,32.74027404739205,7.662392182548501,3.7639766940662867,10.652210947178673,33.92074695388604,1.0,0.0,1.0
2025-03-19 23:48:52.640000000,76.55375671386719,-117.49400555147307,32.74028926220675,7.768442131431584,3.762905981971926,10.643474825561498,33.9180744046407,1.0,0.0,1.0
2025-03-19 23:48:56.641999872,77.59921264648438,-117.49400466973333,32.74030608322924,7.873494146781923,3.7611882297944703,10.630710934387935,33.91264840533598,1.0,0.0,1.0
2025-03-19 23:49:00.644999936,78.64466094970703,-117.49400412061644,32.740322816074,7.979506088060361,3.759263152373194,10.610729521113171,33.911847861216636,1.0,0.0,1.0
2025-03-19 23:49:04.650000128,79.78102111816406,-117.49400379886029,32.740341126393254,8.081729318948646,3.7498875378283287,10.495968794728697,33.9243389448529,1.0,0.0,1.0
2025-03-19 23:49:08.652000000,80.87193298339844,-117.49400567949412,32.740358986758935,8.185725409650786,3.7454144685185042,10.421149122963698,33.94900004631854,1.0,0.0,1.0
2025-03-19 23:49:12.656000000,81.8719253540039,-117.4940095293425,32.74037522174797,8.285890861305234,3.7432887322859187,10.398623883264918,33.94853402422928,1.0,0.0,1.0
2025-03-19 23:49:16.657999872,82.78101348876953,-117.49401432069065,32.74038952737638,8.390840317878656,3.7461652460297614,10.405368787497537,33.971236007669475,1.0,0.0,1.0
2025-03-19 23:49:20.660000000,83.82646942138672,-117.4940199857886,32.740405866949445,8.4939250208854,3.7489956728228435,10.438548027257184,33.96875385114415,1.0,0.0,1.0
2025-03-19 23:49:24.663000064,84.89464569091797,-117.49402579484641,32.74042223295946,8.600119977836584,3.7552168659240692,10.476263848672943,33.99621938081151,1.0,0.0,1.0
2025-03-19 23:49:28.668000000,86.0082778930664,-117.49403094942636,32.74043920254054,8.710124661445661,3.7649646640411447,10.535809889533994,34.03874391573035,1.0,0.0,1.0
2025-03-19 23:49:32.671000064,87.14463806152344,-117.49403399980159,32.740457029745926,8.814343722206104,3.7672840042396274,10.545957931635257,34.05256532662447,1.0,0.0,1.0
2025-03-19 23:49:36.674000128,88.14463806152344,-117.49403563881499,32.740472761928146,8.920376696918538,3.7691458524337804,10.55244325289459,34.065199219344194,1.0,0.0,1.0
2025-03-19 23:49:40.676999936,89.30372619628906,-117.49403636091778,32.74049085614207,9.023404317661289,3.7771224652171895,10.596951050194548,34.10378778872103,1.0,0.0,1.0
2025-03-19 23:49:44.683000064,90.12190246582031,-117.49403739207595,32.74050361015973,9.1264999816417,3.7784900665283203,10.588065776118356,34.12581903429246,1.0,0.0,1.0
2025-03-19 23:49:48.786000128,91.50826263427734,-117.4940366459513,32.740524661669575,9.230912266433734,3.778712212119899,10.583579160807858,34.132210166080704,1.0,0.0,1.0
2025-03-19 23:49:52.788000000,92.30371856689453,-117.49403692624983,32.740537532975345,9.334795293645811,3.7799714827677917,10.584204382415692,34.14425105332335,1.0,0.0,1.0
2025-03-19 23:49:56.790999808,93.39462280273438,-117.49403609332063,32.74055511369615,9.43420024065972,3.7802418613411533,10.578882873547172,34.15191544682164,1.0,0.0,1.0
2025-03-19 23:50:00.792000000,94.21279907226562,-117.49403576163871,32.74056818563856,9.532887245738948,3.780209877958896,10.570879156783576,34.15905318482477,1.0,0.0,1.0
2025-03-19 23:50:04.793999872,95.25825500488281,-117.49403401785018,32.74058474496722,9.628274693584444,3.7797281088826367,10.559472692480085,34.164857181731534,1.0,0.0,1.0
2025-03-19 23:50:08.801000192,96.25824737548828,-117.49403290474693,32.74060051218151,9.72409422979922,3.780616533275179,10.555293119303542,34.177683665301004,1.0,0.0,1.0
2025-03-19 23:50:12.803000064,97.37187957763672,-117.49403197244756,32.74061819106602,9.824499799490013,3.7807554435750035,10.545036125196475,34.18866617993717,1.0,0.0,1.0
2025-03-19 23:50:16.805000192,98.34915161132812,-117.49403303614075,32.74063426039735,9.921185777534447,3.7794908952632795,10.516235681213402,34.20293052477365,1.0,0.0,1.0
2025-03-19 23:50:20.808999936,99.14460754394531,-117.49403537435167,32.740647237908796,10.015649788713517,3.779233188142541,10.511995654940165,34.2042742283836,1.0,0.0,1.0
2025-03-19 23:50:24.811000064,100.19005584716797,-117.49403748485305,32.74066407865412,10.113136089958061,3.7788506793874603,10.506387470124082,34.20564407271426,1.0,0.0,1.0
2025-03-19 23:50:28.815000064,101.00823211669922,-117.4940388969192,32.740677010700445,10.211223842121171,3.778657861676436,10.503292869326742,34.206564159084785,1.0,0.0,1.0
2025-03-19 23:50:32.818000128,101.98550415039062,-117.49403895913375,32.74069221292166,10.307265133724286,3.777538266171632,10.486768731075244,34.21076254631779,1.0,0.0,1.0
2025-03-19 23:50:36.824999936,103.07640838623047,-117.49403732965742,32.74070873785695,10.40604994935984,3.7773023944126862,10.476598884511986,34.21790329163715,1.0,0.0,1.0
2025-03-19 23:50:40.828000000,104.14459228515625,-117.49403463828988,32.74072444568121,10.509100016021648,3.777313047618293,10.474828281029659,34.219630170060746,1.0,0.0,1.0
2025-03-19 23:50:44.829999872,105.03095245361328,-117.49403223261758,32.74073754163424,10.606588921056755,3.7767695753565818,10.46144433113136,34.226694380971985,1.0,0.0,1.0
2025-03-19 23:50:48.832999936,105.9854965209961,-117.49402950043901,32.74075188880166,10.708460074462891,3.776449117649463,10.450102643749233,34.23408950404181,1.0,0.0,1.0
2025-03-19 23:50:52.836000000,107.05367279052734,-117.49402698433195,32.74076840342377,10.807112082946787,3.775019730035524,10.42625087002466,34.242069341228614,1.0,0.0,1.0
2025-03-19 23:50:56.839000064,108.16730499267578,-117.49402496342672,32.74078640112304,10.904400087451904,3.7712577990772616,10.383922087333303,34.24388261321816,1.0,0.0,1.0
2025-03-19 23:51:00.844999936,109.09912109375,-117.49402468049175,32.74080139935854,11.001439844665583,3.770160032738204,10.36297809779353,34.252483221439924,1.0,0.0,1.0
2025-03-19 23:51:04.846999808,109.89457702636719,-117.49402489793904,32.74081397111836,11.093600211524972,3.7675544796118174,10.333790504579156,34.25360157882936,1.0,0.0,1.0
2025-03-19 23:51:08.849999872,110.96275329589844,-117.49402385657795,32.74083088559989,11.190675332975388,3.765160934925575,10.29984313489399,34.26135744136405,1.0,0.0,1.0
2025-03-19 23:51:12.857000192,111.91729736328125,-117.49402332629921,32.740845698396896,11.28738176056686,3.764697592733228,10.292223520299558,34.26381417623765,1.0,0.0,1.0
2025-03-19 23:51:16.859000064,112.84911346435547,-117.49402293960117,32.740860244025335,11.385371812561061,3.7647423534399422,10.293912456567341,34.2626279618101,1.0,0.0,1.0
2025-03-19 23:51:20.861999872,113.89456176757812,-117.49402220990102,32.74087644780721,11.488214358554842,3.764591670299353,10.293762747854771,34.26119496578938,1.0,0.0,1.0
2025-03-19 23:51:24.864999936,114.98546600341797,-117.49402132283721,32.740893485095405,11.590049774837553,3.764826094199975,10.296759666638536,34.26069451278704,1.0,0.0,1.0
2025-03-19 23:51:28.867000064,116.00819396972656,-117.49402089636514,32.74090911940179,11.691588296472446,3.765209913253784,10.30022657769996,34.26126477266627,1.0,0.0,1.0
2025-03-19 23:51:32.872999936,117.03091430664062,-117.49402064225069,32.740924703128606,11.798250198364258,3.7651575803756714,10.300225019454956,34.26068737961774,1.0,0.0,1.0
2025-03-19 23:51:36.875000064,118.19000244140625,-117.49402039436978,32.74094249999988,11.906308241693523,3.7654876117734375,10.30232624821565,34.2619992814211,1.0,0.0,1.0
2025-03-19 23:51:40.878000128,119.12181854248047,-117.49402111442693,32.74095716549284,12.014139941558824,3.7657299041748047,10.304001903579774,34.26282373028069,1.0,0.0,1.0
2025-03-19 23:51:44.884000000,120.12181854248047,-117.49402223902146,32.740972864257635,12.120568994289442,3.7659199237823486,10.304499626159668,34.26423153600188,1.0,0.0,1.0
2025-03-19 23:51:48.885999872,121.2581787109375,-117.4940232691747,32.74099081944777,12.226838273345948,3.7658946921823144,10.303773544310388,34.26461349054928,1.0,0.0,1.0
2025-03-19 23:51:52.890000128,122.46272277832031,-117.49402412824215,32.741009532052416,12.334674971771165,3.765929937362671,10.303899765014648,34.26480267009945,1.0,0.0,1.0
2025-03-19 23:51:56.892000000,123.46271514892578,-117.49402512874221,32.741025558085845,12.441187357223498,3.7662381231800737,10.305742202806869,34.26613793578918,1.0,0.0,1.0
2025-03-19 23:52:00.894000128,124.57634735107422,-117.4940261966364,32.7410434767093,12.543774861192787,3.7663454446822016,10.307018885568368,34.26597329734213,1.0,0.0,1.0
2025-03-19 23:52:04.897000192,125.68998718261719,-117.49402724694806,32.741061123578675,12.650123659683231,3.766520984656381,10.307809644766166,34.26695741885711,1.0,0.0,1.0
2025-03-19 23:52:08.898999808,126.50816345214844,-117.49402872071248,32.741073913416486,12.753452145240772,3.7666309757241834,10.308572788236233,34.267304566307104,1.0,0.0,1.0
2025-03-19 23:52:12.900999936,127.5536117553711,-117.49403008942154,32.74109042029193,12.860505809110691,3.766678339961686,10.307872591007026,34.268397583394446,1.0,0.0,1.0
2025-03-19 23:52:16.907000064,128.64451599121094,-117.49403149595136,32.74110751090705,12.96523586350827,3.7667229003922102,10.307686538632879,34.26897755593456,1.0,0.0,1.0
2025-03-19 23:52:20.908999936,129.7808837890625,-117.49403278742324,32.7411254057034,13.075435846675873,3.7667856273653797,10.306500434875488,34.27068397672848,1.0,0.0,1.0
2025-03-19 23:52:24.912000000,130.8717803955078,-117.49403439834077,32.7411426499071,13.182091752059932,3.7668299674987793,10.306329102519612,34.27124696641567,1.0,0.0,1.0
2025-03-19 23:52:28.915000064,132.00814819335938,-117.4940365690665,32.74116069141858,13.287883859220528,3.7665515670665854,10.30132424147223,34.27310562123804,1.0,0.0,1.0
2025-03-19 23:52:32.920000000,133.07632446289062,-117.49403986641924,32.74117774187619,13.394722095134739,3.7631602199119243,10.265284770159951,34.2727249288865,1.0,0.0,1.0
2025-03-19 23:52:36.923000064,134.00814819335938,-117.49404293089947,32.74119238363008,13.501200203704684,3.7599200247955196,10.211499880600059,34.29066248415046,1.0,0.0,1.0
2025-03-19 23:52:40.924999936,135.0990447998047,-117.49404511003686,32.741209452084604,13.605758208648695,3.759214849946602,10.200698091461163,34.29367694623078,1.0,0.0,1.0
2025-03-19 23:52:44.932000000,136.16722106933594,-117.49404552961093,32.74122593634198,13.712724806213373,3.7590122694955426,10.198298295001223,34.29384201641371,1.0,0.0,1.0
2025-03-19 23:52:48.935000064,137.23541259765625,-117.4940451918128,32.741242234066206,13.81942400457956,3.757674936252158,10.18367993127822,34.29404442969622,1.0,0.0,1.0
2025-03-19 23:52:52.937999872,138.3490447998047,-117.49404388603801,32.74125939117224,13.930505067462946,3.755369801501274,10.153651003574396,34.29900198420666,1.0,0.0,1.0
2025-03-19 23:52:56.940999936,139.43994140625,-117.49404204106978,32.741276213410146,14.035268436557772,3.7541012812106374,10.135245868448237,34.30349315169894,1.0,0.0,1.0
2025-03-19 23:53:00.943000064,140.57630920410156,-117.49403886375892,32.741293437976786,14.143000111102992,3.7547464084659623,10.137392311199164,34.30797559125749,1.0,0.0,1.0
2025-03-19 23:53:04.944999936,141.6217498779297,-117.49403653594254,32.741309427546476,14.2506937644539,3.755712932110896,10.144833757477954,34.310707260981985,1.0,0.0,1.0
2025-03-19 23:53:09.051000064,142.7353973388672,-117.49403404265064,32.74132641688224,14.358984075752232,3.755648585279289,10.143701118024637,34.31107712497246,1.0,0.0,1.0
2025-03-19 23:53:13.052999936,143.8717498779297,-117.49403099599543,32.74134458432234,14.465319997482311,3.7563057804147775,10.144533090798404,34.31692841160073,1.0,0.0,1.0
2025-03-19 23:53:17.055000064,144.8262939453125,-117.49402902941895,32.741359815438926,14.568663937126075,3.757620473884117,10.150118309213212,34.32496347994476,1.0,0.0,1.0
2025-03-19 23:53:21.058000128,145.7808380126953,-117.49402753698148,32.741375086193166,14.669440059242106,3.7570986187077438,10.143208846882771,34.326161209797945,1.0,0.0,1.0
2025-03-19 23:53:25.060000000,146.8262939453125,-117.4940259609757,32.74139215199559,14.770925063085542,3.7540929345780114,10.11162472775709,34.32548278462927,1.0,0.0,1.0
2025-03-19 23:53:29.062000128,147.93992614746094,-117.49402462016451,32.74141019042038,14.87197489681239,3.7534850845440815,10.098663455087262,34.33154929666894,1.0,0.0,1.0
2025-03-19 23:53:33.068999936,148.82627868652344,-117.49402457299142,32.74142451904494,14.974150129890404,3.754080057144165,10.104556797106852,34.33196884760884,1.0,0.0,1.0
2025-03-19 23:53:37.072000000,149.80355834960938,-117.4940246539258,32.74144025787409,15.073674288059237,3.7544086997773434,10.107173230351464,34.3327873345091,1.0,0.0,1.0
2025-03-19 23:53:41.075000064,150.82627868652344,-117.4940251501309,32.74145667598121,15.176299792957252,3.755761082940012,10.115384381709646,34.33872032508663,1.0,0.0,1.0
2025-03-19 23:53:45.078000128,151.87173461914062,-117.49402600634797,32.74147321910082,15.28083006803513,3.7569199192345764,10.125353374108272,34.34100962508774,1.0,0.0,1.0
2025-03-19 23:53:49.080000000,153.07626342773438,-117.49402710129,32.74149247012722,15.384795685295103,3.755967847105751,10.111014498684881,34.34488119861495,1.0,0.0,1.0
2025-03-19 23:53:53.084999936,154.1444549560547,-117.49402862108842,32.74150940022639,15.490473888135966,3.75548986620538,10.106091125172497,34.344639612331726,1.0,0.0,1.0
2025-03-19 23:53:57.086999808,155.2808074951172,-117.49403010325808,32.74152714597454,15.594527976629251,3.754708196641218,10.094843185440823,34.34731204254293,1.0,0.0,1.0
2025-03-19 23:54:01.089999872,156.09898376464844,-117.49403177372821,32.741540205394166,15.701142140586853,3.754351268768005,10.090366641994478,34.347878857234384,1.0,0.0,1.0
2025-03-19 23:54:05.096000000,157.05352783203125,-117.4940334151123,32.74155515195584,15.807824798870115,3.7538659319768612,10.085470322479978,34.34753556063585,1.0,0.0,1.0
2025-03-19 23:54:09.096999936,158.1898956298828,-117.49403525682085,32.74157305838767,15.914798177101147,3.753276853086163,10.077746927302542,34.34882084322357,1.0,0.0,1.0
2025-03-19 23:54:13.100000000,159.3717041015625,-117.49403806976049,32.74159154547673,16.023924858045575,3.7531018745900724,10.072541142467117,34.35193472137784,1.0,0.0,1.0
2025-03-19 23:54:17.102999808,160.43988037109375,-117.49404090468073,32.74160836747797,16.132920075016045,3.753040475844955,10.069604110713954,34.354050714587125,1.0,0.0,1.0
2025-03-19 23:54:21.105999872,161.59896850585938,-117.4940426720298,32.741626284450824,16.24104092706102,3.753124441624891,10.069558548907253,34.35490087286383,1.0,0.0,1.0
2025-03-19 23:54:25.112000000,162.68988037109375,-117.49404246536126,32.74164306662981,16.35218095063601,3.752495601173109,10.056272718257333,34.36106903008362,1.0,0.0,1.0
2025-03-19 23:54:29.114000128,163.8035125732422,-117.49404094299346,32.74166005317654,16.46123917897785,3.7522455801840806,10.052407313206459,34.36214482682714,1.0,0.0,1.0
2025-03-19 23:54:33.120000000,164.91714477539062,-117.49403840230246,32.74167690101343,16.570915145286563,3.7520201809418836,10.04830206586189,34.36369978864112,1.0,0.0,1.0
2025-03-19 23:54:37.122999808,166.008056640625,-117.4940353936047,32.74169348638861,16.678500175476074,3.7517600059509277,10.044400215148926,34.36470753411083,1.0,0.0,1.0
2025-03-19 23:54:41.124999936,167.03077697753906,-117.49403276377627,32.74170911275397,16.78555357613186,3.751049875253784,10.034396785586523,34.36692876103997,1.0,0.0,1.0
