time,depth,lon,lat,pressure,conductivity,temperature,salinity,dive,climb,profile_num,segment_num
2025-03-25 19:21:17.306999808,0.10432436317205429,-117.74860333333928,32.86646666734859,0.03342000182896854,4.145894904132092,15.398835821212742,33.331736698140475,0.0,0.0,0.0,
2025-03-25 19:21:21.309999872,0.10432436317205429,-117.74860666667261,32.866468334015266,0.030413999431639915,4.145534550186198,15.397446465483654,33.32968173901363,0.0,0.0,0.0,
2025-03-25 19:21:29.594000128,0.08236134052276611,-117.74861000000593,32.86647500068193,0.03173100003661222,4.145792793746523,15.4004501830982,33.32945080289161,0.0,0.0,0.0,
2025-03-25 19:21:33.596000000,0.06039831414818764,-117.74861500000591,32.8664766673486,0.03273700084510445,4.145609591008224,15.40011562634163,33.32808966539326,0.0,0.0,0.0,
2025-03-25 19:21:37.598000128,0.10432436317205429,-117.7486166666726,32.86648833401527,0.030418999308481798,4.145460799700345,15.398609691575075,33.328032607107,0.0,0.0,0.0,
2025-03-25 19:21:41.601000192,0.1921764612197876,-117.74862000000594,32.86648833401527,0.032167999906063116,4.145394359614102,15.39847505191301,33.32754971648611,0.0,0.0,0.0,
2025-03-25 19:21:45.602999808,0.23610250651836395,-117.74862083302702,32.86648833401527,0.031414000366687844,4.145261960034759,15.399527700492854,33.32546829930692,0.0,0.0,0.0,
2025-03-25 19:21:49.608000000,0.06039831414818764,-117.74862166667259,32.86648833401528,0.02859099994042502,4.145533156419788,15.39782770931015,33.32934642443449,0.0,0.0,0.0,
2025-03-25 19:21:53.609999872,0.016472266986966133,-117.74862500000593,32.86649666734859,0.036371999768048724,4.145631394858583,15.399285066650009,33.32898872977589,0.0,0.0,0.0,
2025-03-25 19:21:57.612999936,0.03843529149889946,-117.74863166667258,32.866495000681944,0.029999999329447746,4.145802036284522,15.39855393211974,33.33114350875552,0.0,0.0,0.0,
2025-03-25 19:22:05.620000000,0.06039831414818764,-117.74863416760921,32.86650083557629,0.027794000239804273,4.145726794223492,15.400623868853017,33.32871247147603,0.0,0.0,0.0,
2025-03-25 19:22:09.621999872,0.06039831414818764,-117.74863666667261,32.86650500068194,0.02960499928377569,4.145810377598764,15.40088904861068,33.32923709220484,0.0,0.0,0.0,
2025-03-25 19:22:13.624999936,0.10432436317205429,-117.74863833333926,32.86650500068194,0.029216000011205612,4.145510707859216,15.3974489745533,33.32946602461993,0.0,0.0,0.0,
2025-03-25 19:22:17.628999936,0.016472266986966133,-117.74865000000594,32.866510000681934,0.028611999813199063,4.1454922809577965,15.397805870050433,33.32899798597753,0.0,0.0,0.0,
2025-03-25 19:22:21.632000000,0.12628738582134247,-117.74864333333926,32.866511667348604,0.02784499972194432,4.145927643776986,15.39882450100231,33.33204237701798,0.0,0.0,0.0,
2025-03-25 19:22:25.635000064,0.12628738582134247,-117.74864666708898,32.86651166734861,0.0271459999212027,4.1456013040533435,15.399476261132804,33.32855993014203,0.0,0.0,0.0,
2025-03-25 19:22:29.637000192,0.08236134052276611,-117.74865000000594,32.86651166734861,0.03500000014901161,4.146007118232546,15.398552150676778,33.33298421819442,0.0,0.0,0.0,
2025-03-25 19:22:33.641999872,0.17021343111991882,-117.7486516666726,32.86651833401528,0.03099999949336052,4.145934820175171,15.396637797355652,33.33396131786673,0.0,0.0,0.0,
2025-03-25 19:22:37.648999936,0.10432436317205429,-117.7486516666726,32.866520000681945,0.02720800023210046,4.145658241279307,15.396668113738997,33.33145394794801,0.0,0.0,0.0,
2025-03-25 19:22:41.651000064,0.03843529149889946,-117.74865666667262,32.86651833401528,0.027366000697404136,4.145363397604569,15.395629409733374,33.32968824091856,0.0,0.0,0.0,
2025-03-25 19:22:45.654000128,0.03843529149889946,-117.74865666667262,32.86652083339095,0.030636999517783536,4.145531772617687,15.398090987230717,33.32910980850098,0.0,0.0,0.0,
2025-03-25 19:22:53.661999872,0.06039831414818764,-117.7486683333393,32.866523334015284,0.0428700013245642,4.145225968366049,15.393770742420202,33.330025650598344,0.0,0.0,0.0,
2025-03-25 19:22:57.664999936,0.17021343111991882,-117.74867166667264,32.86652666734861,0.049296000633478165,4.145707187652874,15.39537040710411,33.33298615028652,0.0,0.0,0.0,
2025-03-25 19:23:01.668000000,0.25806552171707153,-117.74867333333928,32.86653166734862,0.07120800067913535,4.145961266038739,15.393569890017716,33.33678707599772,0.0,0.0,0.0,
2025-03-25 19:23:05.671000064,0.21413947641849518,-117.74867833209048,32.86653333359901,0.1112319999568463,4.1457642850845104,15.388760778330607,33.339085115953104,0.0,0.0,0.0,
2025-03-25 19:23:09.676000000,0.741252064704895,-117.74868333333929,32.86653500068194,0.16788500021934283,4.1452960362545355,15.388951996150354,33.33469619927651,0.0,0.0,0.0,
2025-03-25 19:23:13.677999872,1.3562166690826416,-117.74869333333928,32.866540000681944,0.2412369976227282,4.144714139459779,15.381711461992836,33.33558844644712,0.0,0.0,0.0,
2025-03-25 19:23:17.680000000,2.3884787559509277,-117.74870333333932,32.866541667348606,0.32991200578260305,4.1433289851447626,15.365597006864846,33.3367935772153,0.0,0.0,0.0,1.0
2025-03-25 19:23:21.683000064,3.3548519611358643,-117.74871333333931,32.866540000681944,0.42898200362252936,4.143000205978296,15.361000343207706,33.337704744854356,0.0,0.0,0.0,1.0
2025-03-25 19:23:25.686000128,4.409077167510986,-117.74872627487225,32.86655693389884,0.5320630092854515,4.142866424548629,15.360231355562973,33.33711587213532,0.0,0.0,0.0,1.0
2025-03-25 19:23:29.687000064,5.660969257354736,-117.74873920993899,32.86657385865508,0.6437600002193449,4.142779726979825,15.358930797523499,33.337398149910236,0.0,0.0,0.0,1.0
2025-03-25 19:23:33.696000000,6.846972465515137,-117.74875196413674,32.86659111825049,0.7603699942874869,4.142454802493603,15.354985063385811,33.33778433555427,0.0,0.0,0.0,1.0
2025-03-25 19:23:37.696999936,7.945123672485352,-117.74876418189275,32.86660801380875,0.8817199797916402,4.1423037338270206,15.352331733696928,33.338633382240836,0.0,0.0,0.0,1.0
2025-03-25 19:23:41.703000064,9.043274879455566,-117.74877821096251,32.86662372691786,1.003580004973415,4.142270088195801,15.351562442757768,33.33893729296866,0.0,0.0,0.0,1.0
2025-03-25 19:23:45.707000064,10.404982566833496,-117.74879749270346,32.86663898310353,1.1280799931716956,4.141675939525612,15.347235984481813,33.33722409100512,1.0,0.0,1.0,1.0
2025-03-25 19:23:49.709000192,11.74472713470459,-117.74882025138662,32.866651957625095,1.2458360492839802,4.140587774184837,15.336047191107582,33.33690151835753,1.0,0.0,1.0,1.0
2025-03-25 19:23:53.712000000,12.86484146118164,-117.74884277349322,32.86666255099133,1.352375019907953,4.138543636876307,15.316277185247372,33.33527671655942,1.0,0.0,1.0,1.0
2025-03-25 19:23:57.713999872,13.962992668151855,-117.74886817558696,32.866670724389,1.4503339952144643,4.136659333693615,15.292627364006421,33.33838776065439,1.0,0.0,1.0,1.0
2025-03-25 19:24:01.716000000,14.709734916687012,-117.74888905691866,32.86667764393167,1.5362810415210788,4.135051324823962,15.273972836145958,33.33974264630564,1.0,0.0,1.0,1.0
2025-03-25 19:24:05.720000000,15.632182121276855,-117.74891731356026,32.866683006749255,1.6129510081758553,4.133438108396149,15.259604085551473,33.33740777619531,1.0,0.0,1.0,1.0
2025-03-25 19:24:09.721999872,16.181257247924805,-117.74893715464995,32.86668887111031,1.678279992909438,4.130855741535925,15.230847068336516,33.33858440362084,0.0,0.0,0.0,1.0
2025-03-25 19:24:13.729000192,17.740633010864258,-117.74897734565666,32.866699419703295,1.7373919765548749,4.126069572215783,15.187394613028118,33.332396320870686,0.0,0.0,0.0,1.0
2025-03-25 19:24:19.589999872,17.45511245727539,-117.74884568081958,32.86670956275851,1.8180219754724476,4.10811964039749,14.978803524221803,33.34798838366312,0.0,0.0,0.0,1.0
2025-03-25 19:24:23.592000000,18.24578285217285,-117.74887495644998,32.86671642401555,1.868049979877469,4.105263721916685,14.94115521885874,33.35425788903091,0.0,0.0,0.0,1.0
2025-03-25 19:24:27.594000128,18.421485900878906,-117.74888260095034,32.86672374359026,1.9381170179681817,4.102802989855263,14.91941096320761,33.35050201779148,0.0,0.0,0.0,1.0
2025-03-25 19:24:31.596999936,19.212154388427734,-117.748900904265,32.866726871714555,2.0201799805831797,4.094223394581604,14.836708090011598,33.34331769114592,0.0,0.0,0.0,1.0
2025-03-25 19:24:35.602999808,20.420122146606445,-117.7489276633938,32.866723823429176,2.100962056053163,4.091098558456451,14.798549989920048,33.34754862247493,0.0,0.0,0.0,1.0
2025-03-25 19:24:39.604000000,21.12293815612793,-117.74894660904874,32.866722432315036,2.1682180518455425,4.087244410846893,14.75572996484766,33.34913858881238,0.0,0.0,0.0,1.0
2025-03-25 19:24:43.607000064,21.715940475463867,-117.74896549823849,32.86671941832919,2.2208999100685105,4.08518539423676,14.722835254135134,33.35857330854425,0.0,0.0,0.0,1.0
2025-03-25 19:24:47.614000128,21.935569763183594,-117.74897643755527,32.8667215291109,2.2635669218616385,4.082945446905796,14.69808073436434,33.35938030186466,0.0,0.0,0.0,1.0
2025-03-25 19:24:51.616000000,22.770164489746094,-117.74898361295158,32.86672660037975,2.2965940078315725,4.081054570683136,14.676523765650927,33.36062741391027,0.0,0.0,0.0,1.0
2025-03-25 19:24:55.619000064,22.79212760925293,-117.74898784960884,32.86673452635261,2.3178059973659515,4.080165578842525,14.6680567398098,33.359778400674955,0.0,0.0,0.0,1.0
2025-03-25 19:24:59.620999936,22.94586944580078,-117.74899208626691,32.8667424523253,2.326603931518548,4.079685613623951,14.664658473931922,33.358313245460295,0.0,0.0,0.0,1.0
2025-03-25 19:25:03.740999936,23.31924057006836,-117.74898652188261,32.86676351687752,2.329275976203917,4.079419408799822,14.662754974369818,33.357517435141794,0.0,0.0,0.0,1.0
2025-03-25 19:25:07.743000064,23.341203689575195,-117.74899049953234,32.86677204877393,2.3228220322399125,4.079447386742345,14.663735752148114,33.35693300099232,0.0,0.0,0.0,1.0
2025-03-25 19:25:11.744999936,23.05568504333496,-117.74899723833481,32.86677612647547,2.3125439969596755,4.079700954432042,14.665682594239797,33.357579248549115,0.0,0.0,0.0,1.0
2025-03-25 19:25:15.748000000,23.31924057006836,-117.748999600761,32.86678722703049,2.303537998544698,4.08015785788848,14.668165248844161,33.35962036990902,0.0,0.0,0.0,1.0
2025-03-25 19:25:19.750999808,23.099609375,-117.74900490188799,32.86679318514402,2.301266099008558,4.081166463839281,14.669067016585359,33.36805117162271,0.0,0.0,0.0,1.0
2025-03-25 19:25:23.752999936,23.121572494506836,-117.7490090440765,32.86680131806367,2.3086799758148118,4.083054866812745,14.669773368841561,33.38467539637223,0.0,0.0,0.0,1.0
2025-03-25 19:25:27.756999936,23.494945526123047,-117.74901153493407,32.866813406102615,2.3274399853324894,4.083751697540947,14.67292222976971,33.38832105014725,0.0,0.0,0.0,1.0
2025-03-25 19:25:31.759000064,23.868316650390625,-117.74901374214754,32.86682722975666,2.3537099900627254,4.084134656908191,14.679074432702691,33.38651778463199,0.0,0.0,0.0,1.0
2025-03-25 19:25:35.765000192,23.89027976989746,-117.74901784629716,32.86683567500534,2.3814879473800374,4.08378048894474,14.685061806667363,33.37813082274317,0.0,0.0,0.0,1.0
2025-03-25 19:25:39.767000064,24.30757713317871,-117.74902043320047,32.86685497863948,2.408500075340271,4.083492398262024,14.700600385665894,33.36214818625319,0.0,0.0,0.0,1.0
2025-03-25 19:25:43.769999872,24.08794593811035,-117.74902494241708,32.866858782145236,2.4300120070819844,4.083565176965067,14.68164332289848,33.379084223479076,0.0,0.0,0.0,1.0
2025-03-25 19:25:47.772999936,24.87861442565918,-117.74902896045226,32.866880030156864,2.4512920764045703,4.083134529111248,14.6773366049797,33.37884675937753,0.0,0.0,0.0,1.0
2025-03-25 19:25:51.779000064,25.010393142700195,-117.74903318890917,32.86688948553823,2.470809913578023,4.08309173106727,14.674923887244404,33.380521667241176,0.0,0.0,0.0,1.0
2025-03-25 19:25:55.780999936,25.186098098754883,-117.74903746267091,32.86689909539925,2.496055990928653,4.082696214692987,14.683608680468751,33.369441959869015,0.0,0.0,0.0,1.0
2025-03-25 19:25:59.803000064,25.62535858154297,-117.74904179658584,32.866910877596986,2.5265020719509153,4.081839816087836,14.674799919128418,33.369182399071676,0.0,0.0,0.0,1.0
2025-03-25 19:26:03.805999872,25.75713539123535,-117.74904611196362,32.86692019172574,2.560889966115951,4.079566147315063,14.713333701339707,33.315370095641214,0.0,0.0,0.0,1.0
2025-03-25 19:26:07.808999936,25.93284034729004,-117.74905048287386,32.86693126028758,2.595127920648565,4.078308952310522,14.69397737858526,33.3204885167517,0.0,0.0,0.0,1.0
2025-03-25 19:26:11.842000128,26.262285232543945,-117.74905516647807,32.8669526046701,2.624949920463564,4.077738857266922,14.670602703557051,33.33532763618925,0.0,0.0,0.0,1.0
2025-03-25 19:26:15.844999936,25.998729705810547,-117.74905945173842,32.86696440384456,2.64748399850464,4.07774816322808,14.6769921072746,33.329921264928146,0.0,0.0,0.0,1.0
2025-03-25 19:26:19.846999808,26.262285232543945,-117.7490636961347,32.866974137399275,2.6576599763297963,4.077738609317748,14.683943424064637,33.3238672127707,0.0,0.0,0.0,1.0
2025-03-25 19:26:23.852999936,26.416027069091797,-117.74906788886173,32.86698573232872,2.6581639805183386,4.077331356053037,14.655152599513258,33.344857806393094,0.0,0.0,0.0,1.0
2025-03-25 19:26:27.855000064,27.162769317626953,-117.7490720285957,32.867000569198,2.6506480867881805,4.076706341737577,14.629071105383446,33.36155791578375,0.0,0.0,0.0,1.0
2025-03-25 19:26:31.857000192,26.833324432373047,-117.74907631704315,32.867007017446625,2.645159969177257,4.07726890568847,14.598839797363325,33.39269957820293,0.0,0.0,0.0,1.0
2025-03-25 19:26:35.862999808,26.833324432373047,-117.74908055478166,32.86701494539716,2.6384620148067484,4.078302282325467,14.59589958190918,33.40468016654652,0.0,0.0,0.0,1.0
2025-03-25 19:26:39.864999936,26.569766998291016,-117.74908481353623,32.86702124942364,2.6284560240211476,4.078724658964575,14.590445404037837,33.41324265410711,0.0,0.0,0.0,1.0
2025-03-25 19:26:43.868000000,26.35013771057129,-117.74908907707716,32.867026986979525,2.617447070386902,4.07764213845644,14.59444664204193,33.3999039479793,0.0,0.0,0.0,1.0
2025-03-25 19:26:47.869999872,25.86695098876953,-117.74909331268651,32.867026990167396,2.6054410223808304,4.075551080749847,14.594809187792407,33.38047995075256,0.0,0.0,0.0,1.0
2025-03-25 19:26:51.872000000,26.04265594482422,-117.74909749950329,32.86704104417482,2.5950000286102295,4.074260315893753,14.602266559644704,33.36227199783768,0.0,0.0,0.0,1.0
2025-03-25 19:26:55.876000000,25.779098510742188,-117.74910177839635,32.867051788197486,2.584282090251918,4.073946859838202,14.6069692402275,33.35536897467574,0.0,0.0,0.0,1.0
2025-03-25 19:26:59.878000128,25.537506103515625,-117.7491060961406,32.86706103028294,2.571556091779712,4.073442588323815,14.611391404243477,33.346965842209926,0.0,0.0,0.0,1.0
2025-03-25 19:27:03.880999936,25.51554298400879,-117.74911029788855,32.86706852449245,2.550815957530972,4.073127407075617,14.618263694845155,33.33819062808602,0.0,0.0,0.0,1.0
2025-03-25 19:27:07.882999808,25.51554298400879,-117.74911453457389,32.86707645046019,2.5153399383163446,4.07402393436621,14.628139614734664,33.33791165313866,0.0,0.0,0.0,1.0
2025-03-25 19:27:11.884999936,25.076282501220703,-117.7491180829041,32.86708066951939,2.4688479991455097,4.073363370896914,14.622482692630001,33.33675480190115,0.0,0.0,0.0,1.0
2025-03-25 19:27:15.888000000,24.658985137939453,-117.74912152285097,32.86708556417895,2.4148060982170136,4.073376769075139,14.630258449770736,33.330221468842375,0.0,0.0,0.0,1.0
2025-03-25 19:27:19.890000128,23.956167221069336,-117.7491238025423,32.86708753746653,2.358651081823382,4.075259421883402,14.6582779643486,33.32338237721194,0.0,0.0,0.0,1.0
2025-03-25 19:27:23.892999936,23.341203689575195,-117.74912544455773,32.86708834857197,2.3091160666313044,4.076433948495833,14.6727036892853,33.32174355424232,0.0,0.0,0.0,1.0
2025-03-25 19:27:27.898999808,22.770164489746094,-117.74912581164314,32.86708651754954,2.2680619676475544,4.078124413475962,14.696468240548711,33.316798723422195,0.0,0.0,0.0,1.0
2025-03-25 19:27:31.900999936,22.37483024597168,-117.74912590798482,32.8670842398895,2.2398120780353565,4.079671009079448,14.714621570738245,33.31534827458632,0.0,0.0,0.0,1.0
2025-03-25 19:27:35.907000064,22.133237838745117,-117.74913052517219,32.8670930285808,2.2234400435066277,4.080453662897526,14.724747610427812,33.313809670163536,0.0,1.0,2.0,1.0
2025-03-25 19:27:39.908999936,21.95753288269043,-117.74913495828132,32.867101354257265,2.2083239470729836,4.080468723300328,14.72670273586482,33.31227758391055,0.0,1.0,2.0,1.0
2025-03-25 19:27:43.912000000,21.715940475463867,-117.74913919497048,32.86710928022407,2.191524996852877,4.081314151280594,14.743211364675517,33.30584439133315,0.0,1.0,2.0,1.0
2025-03-25 19:27:47.916999936,21.715940475463867,-117.74914343271958,32.8671172081722,2.164900039768213,4.082466983817085,14.756809806909587,33.30470882503785,0.0,1.0,2.0,1.0
2025-03-25 19:27:51.920000000,21.606124877929688,-117.74914692351213,32.86712406623497,2.1194550158214724,4.083560242736667,14.774601272827795,33.29944898862967,0.0,1.0,2.0,1.0
2025-03-25 19:27:55.920999936,21.12293815612793,-117.74914821428601,32.867128363541916,2.0643439572868374,4.084216922738506,14.778124175740231,33.3024321484911,0.0,1.0,2.0,1.0
2025-03-25 19:27:59.928000000,20.48600959777832,-117.74914874266639,32.86713222750847,1.997424054170608,4.087707024126416,14.829452214608182,33.29029725122747,0.0,1.0,2.0,1.0
2025-03-25 19:28:03.930000128,19.76123046875,-117.74914779721576,32.86713483321126,1.9313919486598934,4.095616299780886,14.921468983377054,33.28354291844571,0.0,1.0,2.0,1.0
2025-03-25 19:28:07.933000192,18.9266357421875,-117.74914449444687,32.867134286830876,1.8760919993000016,4.098157026356034,14.943430351819643,33.287863956655706,0.0,1.0,2.0,1.0
2025-03-25 19:28:11.936000000,18.377559661865234,-117.7491418908966,32.86713418124929,1.8286479495782828,4.1002136942354355,14.96971499547044,33.28410035529419,0.0,1.0,2.0,1.0
2025-03-25 19:28:15.937999872,17.87240982055664,-117.74913746840566,32.867130942675786,1.7964740071067808,4.104659566406326,15.034472609569548,33.26917624011105,0.0,1.0,2.0,1.0
2025-03-25 19:28:19.940000000,17.762596130371094,-117.74914141568594,32.867138452453524,1.7725389613256368,4.107528144964817,15.07461421582093,33.26095492862165,0.0,1.0,2.0,1.0
2025-03-25 19:28:24.020000000,17.389223098754883,-117.74914554917405,32.86714621900585,1.755982041709899,4.1140845427834165,15.153639041221822,33.252977340666426,0.0,1.0,2.0,1.0
2025-03-25 19:28:28.020999936,17.279409408569336,-117.74914982823326,32.86715422423187,1.7339719680576309,4.118293348268594,15.186128005620958,33.26334618567445,0.0,1.0,2.0,1.0
2025-03-25 19:28:32.023000064,17.2574462890625,-117.74915387039995,32.867161805663855,1.7039459961452508,4.121794913326767,15.218240534114102,33.26764422425877,0.0,1.0,2.0,1.0
2025-03-25 19:28:36.026000128,16.818185806274414,-117.74915524782197,32.86716431354486,1.6598829657001488,4.124765729943192,15.238747618055186,33.27700977204307,0.0,1.0,2.0,1.0
2025-03-25 19:28:40.028000000,16.356962203979492,-117.74915717443922,32.867167239988916,1.6048570169143659,4.127326526737306,15.25805756840964,33.283693934637036,0.0,1.0,2.0,1.0
2025-03-25 19:28:44.029999872,15.654145240783691,-117.74915816972707,32.867167178571414,1.549856953256608,4.1297838511502505,15.2789105482193,33.28812903449733,0.0,1.0,2.0,1.0
2025-03-25 19:28:48.033999872,15.19292163848877,-117.74916036203598,32.86716953323637,1.4967789793453221,4.130864448059697,15.281725636422152,33.295484048272016,0.0,1.0,2.0,1.0
2025-03-25 19:28:52.036000000,14.64384651184082,-117.74916211483205,32.867169798874784,1.4467720244674638,4.132228534246224,15.293549341340622,33.2977379867161,0.0,1.0,2.0,1.0
2025-03-25 19:28:56.039000064,14.160659790039062,-117.74916396196188,32.86716981715106,1.4008020208339644,4.133744354262944,15.30573769009834,33.30104360153586,0.0,1.0,2.0,1.0
2025-03-25 19:29:00.040999936,13.787287712097168,-117.74916611212187,32.86717073617569,1.3618079887313854,4.134559284153738,15.31074493336223,33.30413722242397,0.0,1.0,2.0,1.0
2025-03-25 19:29:04.046000128,13.41391658782959,-117.74916822361678,32.867171077161444,1.3276809513511694,4.136288467419945,15.327561243149376,33.30542389432368,0.0,1.0,2.0,1.0
2025-03-25 19:29:08.048000000,12.886804580688477,-117.74916930055711,32.86716798286413,1.2907210053958806,4.137064496536368,15.33130599024662,33.30923612948052,0.0,1.0,2.0,1.0
2025-03-25 19:29:12.051000064,12.623248100280762,-117.74917202815531,32.86717076513192,1.256693969970712,4.137635092759069,15.333647644264602,33.31239097335762,0.0,1.0,2.0,1.0
2025-03-25 19:29:16.052999936,12.337728500366211,-117.74917455512914,32.867173154420534,1.22063995634079,4.1387018108374605,15.344017852789875,33.31319022120107,0.0,1.0,2.0,1.0
2025-03-25 19:29:20.056000000,11.854541778564453,-117.74917584417472,32.86717263079871,1.1816100410366062,4.139167557722885,15.345989292223749,33.31571774096537,0.0,1.0,2.0,1.0
2025-03-25 19:29:24.059000064,11.547060012817383,-117.74917844380589,32.867176175922474,1.1374960122623463,4.139812608722195,15.35058341977765,33.317632044541625,0.0,1.0,2.0,1.0
2025-03-25 19:29:28.063000064,11.21761417388916,-117.74918111551742,32.86718003792376,1.0872640575752257,4.140316720009423,15.354150808338545,33.31915330994732,0.0,1.0,2.0,1.0
2025-03-25 19:29:32.065999872,10.602649688720703,-117.74918217141176,32.867180509991464,1.0322649926996235,4.140793420316527,15.356529065147015,33.32143921244782,0.0,1.0,2.0,1.0
2025-03-25 19:29:36.072999936,10.119462966918945,-117.749183616158,32.86718260586987,0.9772719846515656,4.141103294372215,15.358922447202303,33.32221309212235,0.0,1.0,2.0,1.0
2025-03-25 19:29:40.075000064,9.54842472076416,-117.74918436849042,32.86718357256752,0.9222459797182125,4.141251295091479,15.359199523925781,33.32332893987545,0.0,1.0,2.0,1.0
2025-03-25 19:29:44.076999936,9.02131175994873,-117.74918469275096,32.867184819781805,0.8692800039958968,4.141332769391056,15.359359683933235,33.32394549854669,0.0,1.0,2.0,1.0
2025-03-25 19:29:48.080000000,8.472236633300781,-117.74918416448654,32.867184855810414,0.8203069817833892,4.141471217154731,15.360494027141385,33.32424542369534,0.0,1.0,2.0,1.0
2025-03-25 19:29:52.084000000,7.945123672485352,-117.74918296727007,32.867184267667426,0.775531019884582,4.1416135001258,15.361133678511578,33.32499810259211,0.0,1.0,2.0,1.0
