time,m_depth,m_pitch,m_roll,c_heading,m_heading,m_lon,m_lat,m_battery,m_de_oil_vol,c_de_oil_vol,pressure,conductivity,temperature,salinity
2025-02-24 23:43:38.357000192,187.06982421875,-0.4818266441873826,0.017104145610659982,5.240056994377155,5.321508884429932,-117.48055151919934,32.753226720782024,30.99986671739296,-1164.9342041015625,-1175.0,18.731100447568956,3.7085663446961448,9.601691166953541,34.34317239301884
2025-02-24 23:44:10.381999872,197.6875762939453,-0.5218534469604492,0.022689281031489372,5.204188312171516,5.327498516219576,-117.48082393961542,32.75362565527583,30.999884418818954,-1164.9342041015625,-1175.0,19.70777742109749,3.7024773041072194,9.522286523529147,34.35594853379322
2025-02-24 23:44:42.479000064,207.8525390625,-0.4669903100856079,0.02360366612561785,5.168238988134809,5.333501614209961,-117.48109697250119,32.754025486674855,30.99990216004221,-1164.9342041015625,-1175.0,20.719622372072752,3.6902384137450075,9.385216571684634,34.36040066196523
2025-02-24 23:45:15.654000128,216.8855438232422,-0.4178293318790742,0.023970847122922107,5.131082281318975,5.339706330376188,-117.48137917538428,32.754438746686475,30.99992049711666,-1164.9342041015625,-1175.0,21.652934900930312,3.6855636699773457,9.320702268506992,34.373515228752815
2025-02-24 23:45:47.678999808,225.6016082763672,-0.42338909370089683,0.020264337263881695,5.095213599113336,5.337579847270268,-117.4816551429358,32.75483413507813,30.99993819854265,-1164.9342041015625,-1175.0,22.507635033297177,3.6843298717174,9.29014733032713,34.38972385060702
2025-02-24 23:46:19.974999808,234.06863403320312,-0.4257436342365579,0.017220539318112488,5.059041390968928,5.310888139949654,-117.48194417409306,32.7552221440996,30.999956049760655,-1164.9342041015625,-1175.0,23.369132147863667,3.67698372508004,9.203762410801723,34.396187912831984
2025-02-24 23:46:51.999000064,242.5809326171875,-0.41829739613392874,0.01628975955528384,5.023173828436383,5.284421232604642,-117.48223077100374,32.75560688527396,30.999973750634084,-1164.9342041015625,-1175.0,24.2232809047719,3.668400226846345,9.106272735863282,34.40043944545182
2025-02-24 23:47:24.026000128,251.25172424316406,-0.41503764603700144,0.01919450024955798,4.9873029060834515,5.257951846026345,-117.4825173947608,32.75599166248817,30.999991453165606,-1164.9342041015625,-1175.0,25.076051013000487,3.6576295573633195,8.993420473777151,34.39661656230224
2025-02-24 23:47:56.124999936,259.8092956542969,-0.4187650153916915,0.028512928608675915,4.951351342166488,5.227360708620217,-117.48280661659524,32.75637521466634,30.999998029233673,-1164.9450953016294,-1175.0,25.930825815018014,3.6468646466309127,8.881020555194079,34.39228895495021
2025-02-24 23:48:29.299000064,269.181884765625,-0.42013486832807734,0.03316125646233559,4.914195755290783,5.191563748251491,-117.48310753549644,32.75676946074018,30.99999792449834,-1164.9675617032526,-1175.0,26.823261205907322,3.644825344366285,8.850456953349084,34.40010535540523
2025-02-24 23:49:01.320000000,277.5583801269531,-0.4192215977393233,0.03316125646233559,4.878331553112694,5.157010951970279,-117.48339799561886,32.75715000434315,30.99999782340321,-1164.9892472595252,-1175.0,27.683708675985212,3.642564222532872,8.81657348421836,34.408833397689
2025-02-24 23:49:33.344999936,286.04803466796875,-0.4194607645134988,0.03199778115107154,4.84246287064002,5.122453839220372,-117.48368849202666,32.7575305954851,30.999997722295443,-1165.010935524841,-1175.0,28.538933526325568,3.638694975084826,8.758613879782455,34.42405220118963
2025-02-24 23:50:05.369999872,294.6282653808594,-0.42039161189007057,0.03013606950969928,4.80659418843438,5.091490800724894,-117.4839884749616,32.75790051320538,30.99999762118768,-1164.9671011126106,-1175.0,29.39468174219044,3.632463815460134,8.680188862460051,34.43430857661202
2025-02-24 23:50:37.397000192,303.2763977050781,-0.42132149601638136,0.023396293555288102,4.770723265814414,5.061723877859725,-117.48429163887627,32.758266896150886,30.999997520073602,-1164.9014226148272,-1175.0,30.2520599837972,3.6191173827581293,8.54011015254773,34.429451670003445
2025-02-24 23:51:09.509999872,311.7434387207031,-0.4222535356989451,0.015008003055821225,4.734756021667509,5.031877024085251,-117.4845956168545,32.758634262917326,30.99999741868801,-1164.8355677554466,-1175.0,31.107364927895375,3.6070716078226366,8.413749083099507,34.42479415259864
2025-02-24 23:51:41.532999936,320.3462829589844,-0.420771171224209,0.023553744176319398,4.698889579342127,5.0021138191223145,-117.48489874290387,32.75900060010143,30.99999731758656,-1164.7698974609375,-1175.0,31.952037782634985,3.597574945850244,8.314267371659044,34.42078909894842
2025-02-24 23:52:14.700999936,329.24346923828125,-0.41887903213500977,0.03490658476948738,4.661740712641264,4.950067324371978,-117.48522862299939,32.759354931127355,30.999997212870174,-1164.792373139163,-1175.0,32.828417749289684,3.5890868067308856,8.221169868104907,34.42116418808521
2025-02-24 23:52:46.726000128,337.71051025390625,-0.40957061794132193,0.022805660523437375,4.6258720301685905,4.899814399860229,-117.4855471351224,32.75969705157914,30.999997111762408,-1164.8140742847759,-1175.0,33.676291630293576,3.5824088751638343,8.142472639438852,34.42668975549691
2025-02-24 23:53:18.750000128,346.0643310546875,-0.407707231054198,0.012217304669320583,4.590004467903079,4.849563044786834,-117.48586563729802,32.760039161346235,30.9999970106578,-1164.8357747526447,-1175.0,34.51480920442975,3.578100067022327,8.09005640309367,34.431708762118504
2025-02-24 23:53:50.776999936,354.1012268066406,-0.45797658967129945,0.012217304669320583,4.5541335455501475,4.811757725471631,-117.48618517714833,32.76037842928977,30.999996909543725,-1164.868319596655,-1175.0,35.346462948136626,3.575553579698788,8.057189279384401,34.43636667088839
2025-02-24 23:54:22.801000192,363.76812744140625,-0.49863877184613936,0.013585889986661753,4.518265983017603,4.811296905920508,-117.48650770966866,32.76070904644006,30.999996808439118,-1164.9333786068905,-1175.0,36.31178113118281,3.561500583633602,7.907326133175509,34.43269670275422
2025-02-24 23:54:54.898999808,374.4764099121094,-0.5105257524245694,0.01907219573375578,4.482315539307802,4.810835021527946,-117.48683098748288,32.761040427565845,30.99999670710088,-1164.9985879526096,-1175.0,37.345757762768386,3.5416998838672664,7.699004972067776,34.424502315110004
2025-02-24 23:55:28.071000064,385.3884582519531,-0.5166174121076252,0.021642065860192752,4.445162192312355,4.810357682465119,-117.48716508218568,32.761382896717365,30.999996602371866,-1165.0659792056467,-1175.0,38.43327699837794,3.5384315932898494,7.652631654473408,34.43452725165115
2025-02-24 23:56:00.098000128,396.02886962890625,-0.5119631011730753,0.018849463007085624,4.409291269959424,4.747521884890787,-117.48749350001972,32.761689647477716,30.999996501257787,-1165.0875558716523,-1175.0,39.488592017133115,3.5401169841035998,7.655414351873117,34.44949410785895
2025-02-24 23:56:32.122999808,406.4654846191406,-0.49986154009165273,0.019315124177856483,4.373422587753784,4.622322866398167,-117.4878277517139,32.76197248470607,30.999996400150025,-1165.065648182839,-1175.0,40.52876812547809,3.526996563584753,7.5052417167700165,34.455712371648985
2025-02-24 23:57:04.144000000,416.9021301269531,-0.48031534486624006,0.023038206428408963,4.33755838530866,4.4971394844326005,-117.48816196166226,32.76225528660993,30.99999629905489,-1165.0437432301503,-1175.0,41.567088761736635,3.5121828212543913,7.337577497262585,34.460735528006325
2025-02-24 23:57:36.168000000,426.5916748046875,-0.4786672963355692,0.02159307223677996,4.301690823043149,4.3719443750717435,-117.48849620291998,32.76253811500716,30.99999619795028,-1165.0218362253681,-1175.0,42.47161389879899,3.5073967060537665,7.279669083192872,34.46576122634236
2025-02-24 23:58:08.466000128,435.0360412597656,-0.48783846918400037,0.01700748385503692,4.244294716147353,4.200736796010235,-117.48881207338576,32.76276467410866,30.99999636473493,-1165.016357421875,-1175.0,43.391267891554534,3.5033179086202253,7.228679919360752,34.471594530405206
2025-02-24 23:58:41.640000000,445.63116455078125,-0.46111475923269934,0.018500607136843386,4.1822555119352245,4.009664890952438,-117.4891293206251,32.76297750112249,30.999996575129515,-1165.016357421875,-1175.0,44.41802857510025,3.5056673590929526,7.240317997480568,34.48516445482783
2025-02-24 23:59:13.664000000,455.365966796875,-0.4220226445478357,0.022223666151272314,4.122366940468836,3.825216628170949,-117.48943557026523,32.763182950337864,30.999996778230628,-1165.016357421875,-1175.0,45.375082709491416,3.504107688768317,7.214445032573875,34.49347029743977
2025-02-24 23:59:45.690000128,463.81036376953125,-0.41631919577027127,0.014544275146454615,4.062474628597113,3.640756845474243,-117.48974183903253,32.76338841238479,30.99999698134442,-1165.016357421875,-1175.0,46.21615959725452,3.489527961241097,7.062347766862063,34.48533130416696
2025-02-25 00:00:17.712999936,471.93780517578125,-0.4153883755207062,0.005235987715423107,4.002587927110455,3.5407685620204963,-117.48996511313942,32.76353083089822,30.99999718443919,-1164.9946685443429,-1175.0,47.04903305050115,3.477519019890934,6.934486146913904,34.48094627510227
2025-02-25 00:00:49.736000000,480.2916259765625,-0.407949910336775,0.014534054806906813,3.9427012256237965,3.4407802785667494,-117.49018838724629,32.763673249411646,30.99999738753396,-1164.9729796668107,-1175.0,47.86483254831045,3.4709097186439597,6.857525824099318,34.484899107058226
2025-02-25 00:01:21.825999872,488.21533203125,-0.40530777177925353,0.023716883261810776,3.8826892265777273,3.3405827952810623,-117.49041212849697,32.763815965899276,30.99999759105365,-1164.9512454108665,-1175.0,48.67418741455006,3.4645905364916127,6.783334498406479,34.48924085397885
2025-02-25 00:01:54.993999872,496.4786071777344,-0.4374736266826526,0.032231375037733635,3.8206612431357283,3.235840198097129,-117.49062735121916,32.76396107974636,30.999997801410185,-1164.9342041015625,-1175.0,49.499036583244575,3.4584951263510244,6.710854356132019,34.49429755877458
2025-02-25 00:02:27.020000000,505.1720275878906,-0.4675153477031403,0.03723372122443568,3.7607689312640056,3.131126131317402,-117.49078651155519,32.764093924526115,30.999998004523977,-1164.9342041015625,-1175.0,50.38451341731587,3.452346676347886,6.636476173912924,34.50062016073756
2025-02-25 00:02:59.052000000,514.8162841796875,-0.49451246391488096,0.032579044405343496,3.700865398622154,3.02639244645255,-117.49094570170976,32.76422679419422,30.999998207675826,-1164.9342041015625,-1175.0,51.342848246116326,3.4459824062654416,6.55849665079983,34.50811625695394
2025-02-25 00:03:31.079000064,524.9812622070312,-0.5085886024570919,0.02652863895083074,3.6409712167707,2.9216751102518175,-117.49110486701514,32.764359643121715,30.999998410795964,-1164.9342041015625,-1175.0,52.33563195052175,3.4363627051149823,6.44097894999616,34.519274070096436
2025-02-25 00:04:03.108000000,535.0783081054688,-0.5011417137242907,0.018150866277458978,3.5810732945139128,2.8467417454028037,-117.49124885893801,32.76449015541269,30.999998613928785,-1164.8799941498216,-1175.0,53.34743433808202,3.4249581910641216,6.301784064997173,34.53237913926932
2025-02-25 00:04:35.216000000,545.4243774414062,-0.495584929282966,0.011670240748781148,3.5210276331574564,2.8014782236585676,-117.49137798999806,32.764618639631166,30.999998817562638,-1164.771323791014,-1175.0,54.3707147238747,3.4188107755131067,6.2218159135582844,34.54418441708111
2025-02-25 00:05:08.382999808,556.1553344726562,-0.4918059985391882,0.0069465949631028505,3.4590015201410584,2.754721801099383,-117.4915113801139,32.76475136157104,30.99999902791283,-1164.6590692199984,-1175.0,55.430969616092625,3.414357743337237,6.160592975944956,34.555922176847766
2025-02-25 00:05:40.416000000,565.8222045898438,-0.49218318964495883,0.009309236333152176,3.3990961175194756,2.70956400896412,-117.49164020954086,32.76487954566735,30.999999231071016,-1164.5506527007972,-1175.0,56.43751626554495,3.4087520335214934,6.088184381080252,34.56611421627217
2025-02-25 00:06:12.440000000,576.1456298828125,-0.4949753043996004,0.015824155696177452,3.339207545607216,2.68963515090458,-117.49174541658114,32.76501017374143,30.99999943417213,-1164.5235595703125,-1175.0,57.44128627232686,3.4029614859795267,6.013899202365687,34.576127124718354
2025-02-25 00:06:44.464000000,586.2200317382812,-0.4970695143327827,0.013963273320510809,3.279318974140826,2.678110308830569,-117.49184276286609,32.76514162834077,30.999999637273238,-1164.5235595703125,-1175.0,58.45014984277863,3.399030378594819,5.9599406962260515,34.58635548958618
2025-02-25 00:07:16.493999872,596.4755859375,-0.4989313606140453,0.009308655133610273,3.2194191819043074,2.6665833074530294,-117.49194012738991,32.765273107569556,30.9999998404124,-1164.5235595703125,-1175.0,59.458563691399625,3.3952198272268665,5.907382895773078,34.5965155457509
2025-02-25 00:07:49.664999936,607.1386108398438,-0.49501020040664634,0.014542188488816957,3.157385588077244,2.6546456813812256,-117.49204096031602,32.76540927046379,30.975874949599344,-1164.5235595703125,-1175.0,60.491214040681996,3.3922235115791777,5.864586832219928,34.6058870813479
2025-02-25 00:08:21.770999808,616.7149658203125,-0.49043750762939453,0.02094395086169243,3.0973436671261205,2.6812242991328157,-117.49214051579114,32.765544572481204,30.879151813131166,-1164.3919013127743,-1175.0,61.48328044251264,3.389282606799285,5.8228508992011205,34.614824078783364
2025-02-25 00:08:53.798000128,626.3818359375,-0.4885756806960712,0.016289381044666013,3.0374494848287963,2.7077375177575242,-117.49223982630087,32.76567954157559,30.782666672812123,-1164.2605670124549,-1175.0,62.44303991793836,3.3861849626082905,5.779955799972769,34.62319075883646
2025-02-25 00:09:25.823000064,636.0487670898438,-0.487063284736049,0.013614498199631455,2.977559043382675,2.734249080428316,-117.4923391306079,32.76581450224011,30.686187558730342,-1164.1292409149703,-1175.0,63.40768977850617,3.3829575583646245,5.735624893187851,34.63155625119784
2025-02-25 00:09:57.844999936,645.8741455078125,-0.4879939988104688,0.024782978195362633,2.9176742118757484,2.7506736798141476,-117.49243955773987,32.76594895780834,30.589717481849664,-1164.0253392786256,-1175.0,64.38410062829753,3.3794193408900197,5.687854326433619,34.639916506876546
2025-02-25 00:10:29.874000128,655.7673950195312,-0.48892031574463607,0.030880020556136336,2.8577762896189616,2.7368493745462574,-117.49254340309933,32.76608196545093,30.493226316729885,-1164.003648840803,-1175.0,65.36133786772481,3.375538543927267,5.635017574382144,34.649587663117195
2025-02-25 00:11:03.044000000,665.932373046875,-0.4898653377068098,0.021429715207418334,2.795744566217499,2.722532592790143,-117.49265094784165,32.766219711352356,30.393297754270996,-1163.981185703706,-1175.0,66.37438172478788,3.3709654466424452,5.572103454906654,34.66172800451758
2025-02-25 00:11:35.135000064,675.5993041992188,-0.48939045314611135,0.016056983231964687,2.7357306967458284,2.708681527166749,-117.49275499421945,32.76635297646407,30.29661980668139,-1163.9594532786864,-1175.0,67.3536487157709,3.365162940252733,5.4957242082187525,34.67373183887824
2025-02-25 00:12:07.163000064,685.4020385742188,-0.48659772651386124,0.01698789475867525,2.6758346444687726,2.6880395539425224,-117.49286067084715,32.766504076908575,30.20013165396198,-1139.5393391587138,-834.9971656131391,68.330240515193,3.358111592666548,5.405310632483372,34.6859308454833
2025-02-25 00:12:39.188999936,695.2047729492188,-0.6820763162326212,0.0030251175313533605,2.6159423330429203,2.6605811963150368,-117.49296817527036,32.76667326373982,30.10364952747983,-1090.7238500397305,-155.0339721462687,69.38337848775744,3.353930157326532,5.349505854774938,34.69517464846226
2025-02-25 00:13:11.216999936,704.8489990234375,-1.075825876410761,-0.0258312323902359,2.6068499185794605,2.6331211236488805,-117.49307568640828,32.76684246113841,30.00716137476042,-1041.9053119236914,524.9716915654453,70.48388192623351,3.3515201634738228,5.315062671282446,34.70260559789921
2025-02-25 00:13:43.246000128,726.265625,-1.170528883942775,-0.006396516920537875,2.6050202895722943,2.6056601936678034,-117.49318320090272,32.76701166381941,29.91067020964064,-993.0852496725327,1204.9985853375736,72.25854185391394,3.3470079118786735,5.249778778713854,34.717499845049176
2025-02-25 00:14:15.270999808,745.780517578125,-1.085828078773545,0.042003955380087075,2.603190889072356,2.660189369334742,-117.4932896233151,32.76721818448383,29.814191095558858,-844.8006480859981,1375.0,74.30341508238965,3.3416528994857537,5.172131224186275,34.73539732017171
2025-02-25 00:14:47.378000128,761.37890625,-0.9534263977137942,0.05060758300351118,2.6013568043785305,2.7422604575150786,-117.49339595770579,32.767437713745494,29.717464945972047,-662.8904332047629,1375.0,75.76896480537211,3.337102214976095,5.104638287884509,34.75233241352277
2025-02-25 00:15:19.400999936,773.3776245117188,-0.8056362718372295,0.04596009652775183,2.5995275181185873,2.824116826772371,-117.49350201389855,32.76765666866255,29.620991856691003,-481.45614189535013,1375.0,77.09345846192213,3.3327554660648695,5.039752337135515,34.7689985678861
2025-02-25 00:15:51.424000000,778.1318359375,-0.12670139346150272,0.03804936476159688,2.5976982318586437,2.905973196029663,-117.49360807009131,32.76787562357961,29.52451876740996,-300.0218505859375,1375.0,77.35932495123731,3.3319882183073286,5.030843969343779,34.76926866440751
2025-02-25 00:16:23.452000000,778.3355712890625,0.6283185482025146,0.02967059798538685,2.595868659985094,2.8017700437579727,-117.49373633402469,32.76812055868111,29.42803061540881,-119.92776808781258,1375.0,77.51534835475671,3.3315923188278513,5.027746426049995,34.76783292696315
2025-02-25 00:16:55.473999872,775.7320556640625,0.5631669015306294,0.025016909363094652,2.5940394308451475,2.697586411857351,-117.49386457393038,32.76836544789892,29.331560538528134,60.13257739525113,1375.0,77.18988140904035,3.3327839484202006,5.051001789068084,34.757540262105856
2025-02-25 00:17:27.504000000,771.5438232421875,0.5069592717992515,0.02175774685487393,2.5922097447179837,2.5933767522781745,-117.4939928458736,32.7686103982962,29.235066361007988,240.23790645881806,1375.0,76.83572698746165,3.3340213395070473,5.074278282901207,34.74777769050514
2025-02-25 00:17:59.591000064,766.4953002929688,0.5134808064404542,0.02827929342734281,2.590376802505822,2.517694516256434,-117.49411110240557,32.76883476649554,29.228567548855636,420.5371026902978,1375.0,76.21502748012605,3.33568355123688,5.097738619362115,34.742883245894
2025-02-25 00:18:31.620000000,758.684814453125,0.5197594805597809,0.03129896741390313,2.588547173512275,2.5284005964081486,-117.49419837385481,32.76899559216445,29.31170949550301,600.1299553014658,1375.0,75.53844183007877,3.3379108061375997,5.128267169466575,34.737188054574425
2025-02-25 00:19:03.644000000,749.9461059570312,0.5253442680495374,0.023852601312487336,2.5867178301187144,2.53910500537059,-117.49428563168125,32.76915639272893,29.39483846392423,779.6947739688724,1375.0,74.62601685651447,3.3424887469617452,5.188220358129795,34.72813669034202
2025-02-25 00:19:35.668000000,739.577392578125,0.5372116385306522,0.023387063960326603,2.5848884867387736,2.5498094142533367,-117.49437288950702,32.76931719329221,29.477967431726558,959.2595912994194,1375.0,73.64969824720195,3.346570719575666,5.242392546508571,34.71940383604185
2025-02-25 00:20:07.694999808,728.6653442382812,0.5595520732733208,0.03455728729218738,2.5830589719852215,2.5488879067804056,-117.49444554576317,32.769454051778055,29.56110418708347,1092.677265472337,1375.0,72.5166790009945,3.349437411125406,5.282400049213528,34.71146598971641
2025-02-25 00:20:39.723000064,715.6026000976562,0.5372749877426509,0.031780657734949605,2.581229400098052,2.5363398143029836,-117.49450359500032,32.76956695814433,29.644243538704508,1179.9365822228256,1375.0,71.28130365924272,3.351964446718985,5.319173336692059,34.70303197057539
2025-02-25 00:21:11.867000064,700.366455078125,0.4701374002614842,0.014996255391363457,2.579393201814512,2.5237462747813413,-117.4945618544819,32.769680273438155,29.727684006833602,1267.5119372902232,1375.0,69.87750590140321,3.3539562618828267,5.350895637790167,34.69377545147387
2025-02-25 00:21:43.957999872,689.069580078125,0.45555550513685605,-2.046971967063755e-05,2.5775600311223603,2.5111734999517035,-117.49462001790309,32.76979340189354,29.810986895244266,1354.9428948852483,1375.0,68.65112264880915,3.357547784036039,5.400713677497129,34.68405381885374
2025-02-25 00:22:15.976999936,679.085693359375,0.4722896471715357,-0.013965595523141817,2.5757309733560256,2.5408456132419337,-117.49467815674157,32.76990141022193,29.894102884201544,1376.79608677608,1375.0,67.61286887040204,3.3628283323007984,5.46963324844113,34.673834004977586
2025-02-25 00:22:48.004000000,667.4718627929688,0.4883424278983514,0.0013951651444884085,2.573901458602473,2.5845967798741754,-117.49473634540898,32.77000782350015,29.97723963955846,1376.8617792047237,1375.0,66.45777564620596,3.3679178934781686,5.538814223606569,34.66121335547482
2025-02-25 00:23:20.032999936,654.6580810546875,0.5041676351829177,0.026529319176227015,2.572071829595307,2.6283506787767634,-117.49479453771029,32.77011424342392,30.060381586824725,1376.9274757358746,1375.0,65.21862056993578,3.372869225952452,5.6081754412785205,34.646873200331434
2025-02-25 00:23:52.058000128,642.3650512695312,0.4583009868022456,0.028048750688690244,2.570242429081749,2.6720991134643555,-117.49485272274424,32.770220650057404,30.143513150891177,1376.9931640625,1375.0,64.06558996029463,3.37777378009177,5.674224127469673,34.63536905278335
2025-02-25 00:24:24.346999808,631.5435791015625,0.4031710624694824,0.02617993950843811,2.568397947812959,2.6435360395534295,-117.4949137699238,32.77032467755186,30.22733001419117,1376.9931640625,1375.0,62.94447352499746,3.3826965258083,5.739225522315617,34.625128792165214
2025-02-25 00:24:56.368999936,621.3333129882812,0.4394734616827542,0.015009971398514555,2.566568718673013,2.6152091554541537,-117.49497431230049,32.77042784483659,30.310453790703036,1376.9931640625,1375.0,61.875627564738664,3.387320604727143,5.801519113156365,34.61424446441906
2025-02-25 00:25:28.394000128,610.625,0.4731012147235079,0.006050745962769665,2.564739318159455,2.5868796175154416,-117.49503486034915,32.77053102178667,30.393585354769485,1376.9931640625,1375.0,60.818802305243885,3.3918724028459373,5.8632067735573505,34.603154020323466
2025-02-25 00:26:00.417999872,598.2188110351562,0.4879922029237718,0.012565556776743746,2.5629099747795143,2.563075618607276,-117.4950989336726,32.770633771302016,30.476714322571812,1376.9603373227628,1375.0,59.596127564339874,3.394654850410327,5.90301979350892,34.59451695226581
2025-02-25 00:26:32.448999936,585.6314697265625,0.49776812234249723,0.017918639874329578,2.561080231532353,2.5528410855816452,-117.49517360304925,32.770735270573375,30.55986146112854,1376.8290180644628,1375.0,58.34954377163221,3.3971857562353494,5.939724187631976,34.58623038986205
2025-02-25 00:27:04.474999808,573.428955078125,0.49218290897942746,0.019780378655459202,2.559250773898798,2.542608150114518,-117.4952482607704,32.770836754001216,30.642995620840225,1376.6977193044306,1375.0,57.13628130019466,3.4038697453568783,6.0278946847033765,34.572240086474174
2025-02-25 00:27:36.500999936,561.2265014648438,0.48973820373572763,0.01850325375121732,2.557421316265243,2.5323752146473915,-117.49532291849155,32.77093823742906,30.726129780551904,1376.5664205443982,1375.0,55.923846074395605,3.4104976837098757,6.115493063650976,34.5581920995382
2025-02-25 00:28:08.592999936,549.0013427734375,0.49253325263698733,0.011981450941043706,2.556531134515012,2.540033885707769,-117.49538625515852,32.77104521297881,30.757187684175,1376.5552326787745,1375.0,54.70645289413453,3.4145644278116944,6.173100798032166,34.545881646726706
2025-02-25 00:28:40.621999872,536.889404296875,0.49299727984838054,0.005933991516234725,2.55595930607716,2.565635450978384,-117.49543796360119,32.771157274847546,30.77064370739488,1376.664752248528,1375.0,53.49599760594718,3.419845888618605,6.244547058883239,34.53313677493175
