,sentinel_depth,sentinel_temperature,sentinel_salinity,sentinel_density,slocum_depth,slocum_temperature,slocum_salinity,slocum_density
125,-1.159999966621399,3.703200101852417,,,-0.020000000949949026,3.0167999267578125,32.15234149685258,1025.493494410565
126,-1.1699999868869781,3.702500104904175,0.0,999.9742582473422,-0.06000000052154064,3.0164999961853027,32.14913633973498,1025.4909774870637
127,-1.1699999868869781,3.7012999057769775,,,-0.04000000189989805,3.015500068664551,32.14891035033136,1025.4908823443532
128,-1.1500000208616257,3.699399948120117,0.0,999.9742354234153,0.010000000474974513,3.014699935913086,32.14725196350762,1025.489634281075
129,-1.159999966621399,3.6991000175476074,0.0,999.9742332078381,-0.03000000026077032,3.015399932861328,32.148518286961554,1025.490579801268
130,-1.1699999868869781,3.698499917984009,,,-0.010000000474974513,3.0167999267578125,32.148931918154894,1025.4907901227766
131,-1.1800000071525574,3.697700023651123,,,0.07000000216066837,3.017199993133545,32.14873323841741,1025.4905988884748
132,-1.159999966621399,3.699899911880493,,,0.09999999776482582,3.016400098800659,32.05657239992166,1025.4175696110883
133,-1.1500000208616257,3.6981000900268555,0.0,999.9742258119318,0.08999999612569809,3.0143001079559326,32.14930951326009,1025.491299848304
134,-1.1500000208616257,3.6981000900268555,,,0.09999999776482582,3.0171000957489014,32.148817056854895,1025.4906737718165
135,-1.1500000208616257,3.698199987411499,0.0,999.9742265514724,0.12000000104308128,3.01200008392334,32.14964645692898,1025.4917604647035
136,-1.1699999868869781,3.6963000297546387,,,0.12000000104308128,3.01200008392334,32.150254955038314,1025.4922431002442
137,-1.159999966621399,3.6960999965667725,,,0.12000000104308128,3.0136001110076904,32.14890032630925,1025.4910341569303
138,-1.159999966621399,3.6972999572753906,0.0,999.9742198832973,0.1600000075995922,3.0151000022888184,32.148595147743926,1025.4906659860762
139,-1.159999966621399,3.698899984359741,0.0,999.9742317294704,0.09999999776482582,3.014400005340576,32.14969119514072,1025.4915941797992
140,-1.1699999868869781,3.7016000747680664,0.0,999.974251635587,-0.010000000474974513,3.015399932861328,32.15118190608855,1025.4926924465417
141,-1.1699999868869781,3.702199935913086,0.0,999.9742560435684,-0.03000000026077032,3.0143001079559326,32.1522910201112,1025.493664635842
142,-1.159999966621399,3.703700065612793,,,-0.0,3.01419997215271,32.1503092016227,1025.4921011730878
143,-1.159999966621399,3.7058000564575195,,,-0.03000000026077032,3.007499933242798,32.145347704381685,1025.4887289638825
144,-1.159999966621399,3.7081000804901123,0.0,999.9742991203093,0.010000000474974513,2.9967000484466553,32.15259014046478,1025.4953800499
145,-1.1699999868869781,3.709199905395508,,,0.010000000474974513,3.0097999572753906,32.15032315203841,1025.4924821046195
146,-1.159999966621399,3.7114999294281006,,,-0.04999999888241291,3.0155999660491943,32.14650674339579,1025.4889675278516
147,-1.159999966621399,3.71560001373291,,,-0.04999999888241291,3.0046000480651855,32.14777068076867,1025.4908943294154
148,-1.1699999868869781,3.7183001041412354,,,0.03000000026077032,2.9946999549865723,32.1488640055863,1025.492592176651
